PG mapping,wi,si,sm,sf,wf,consistency,wi_consistency,si_consistency,sm_consistency,sf_consistency,wf_consistency
ɛ-e,7,0,45,18,0,0.34500000000000003,0.5,0,0.625,0.6,0
ɛ-e_e,2,0,4,0,0,0.03968253968253968,0.14285714285714285,0,0.05555555555555555,0,0
ɛ-ea,0,0,9,5,0,0.05833333333333333,0,0,0.125,0.16666666666666666,0
ɛ-ea_e,0,0,0,0,0,0,0,0,0,0,0
ɛ-eh,0,0,0,0,0,0,0,0,0,0,0
ɛ-ei,0,0,0,0,0,0,0,0,0,0,0
ɛ-eo,0,0,0,0,0,0,0,0,0,0,0
ɛ-hei,0,0,0,0,0,0,0,0,0,0,0
ɛ-ie,0,0,2,0,0,0.005555555555555555,0,0,0.027777777777777776,0,0
ɛ-u,0,0,0,0,0,0,0,0,0,0,0
ɪ-a,0,0,0,0,0,0,0,0,0,0,0
ɪ-a_e,0,0,1,0,0,0.0013888888888888887,0,0,0.006944444444444444,0,0
ɪ-e,1,0,10,12,0,0.0757070707070707,0.09090909090909091,0,0.06944444444444445,0.21818181818181817,0
ɪ-e_e,0,0,1,0,0,0.0013888888888888887,0,0,0.006944444444444444,0,0
ɪ-ea,1,0,2,0,0,0.020959595959595963,0.09090909090909091,0,0.013888888888888888,0,0
ɪ-ee,0,0,2,0,0,0.0027777777777777775,0,0,0.013888888888888888,0,0
ɪ-ei,0,0,0,0,0,0,0,0,0,0,0
ɪ-eo,0,0,0,0,0,0,0,0,0,0,0
ɪ-hi,0,0,0,2,0,0.007272727272727273,0,0,0,0.03636363636363636,0
ɪ-i,9,11,124,38,0,0.6740404040404041,0.8181818181818182,1,0.8611111111111112,0.6909090909090909,0
ɪ-i_e,0,0,2,0,0,0.0027777777777777775,0,0,0.013888888888888888,0,0
ɪ-ia,0,0,0,0,0,0,0,0,0,0,0
ɪ-ia_e,0,0,0,0,0,0,0,0,0,0,0
ɪ-ie,0,0,0,0,0,0,0,0,0,0,0
ɪ-ie_e,0,0,0,0,0,0,0,0,0,0,0
ɪ-o,0,0,0,1,0,0.0036363636363636364,0,0,0,0.01818181818181818,0
ɪ-u,0,0,0,0,0,0,0,0,0,0,0
ɪ-ui,0,0,2,0,0,0.0027777777777777775,0,0,0.013888888888888888,0,0
ɪ-y,0,0,0,2,0,0.007272727272727273,0,0,0,0.03636363636363636,0
ɹ-lo,0,0,0,0,0,0,0,0,0,0,0
ɹ-o,0,0,0,0,0,0,0,0,0,0,0
ɹ-or,0,0,0,0,0,0,0,0,0,0,0
ɹ-r,40,18,138,40,102,0.9323021548662087,0.975609756097561,0.72,1,0.975609756097561,0.9902912621359223
ɹ-ra,0,0,0,0,0,0,0,0,0,0,0
ɹ-rh,0,0,0,0,0,0,0,0,0,0,0
ɹ-ro,0,0,0,0,0,0,0,0,0,0,0
ɹ-rps,0,0,0,0,0,0,0,0,0,0,0
ɹ-rr,0,6,0,1,1,0.05481979635330334,0,0.24,0,0.024390243902439025,0.009708737864077669
ɹ-rrh,0,0,0,0,0,0,0,0,0,0,0
ɹ-rt,0,0,0,0,0,0,0,0,0,0,0
ɹ-wr,1,1,0,0,0,0.012878048780487806,0.024390243902439025,0.04,0,0,0
ʃ-c,0,0,0,0,0,0,0,0,0,0,0
ʃ-ch,0,0,0,0,0,0,0,0,0,0,0
ʃ-chs,0,0,0,0,0,0,0,0,0,0,0
ʃ-ci,0,0,0,0,0,0,0,0,0,0,0
ʃ-s,1,0,0,0,0,0.011764705882352941,0.058823529411764705,0,0,0,0
ʃ-sc,0,0,0,0,0,0,0,0,0,0,0
ʃ-sch,0,0,0,0,0,0,0,0,0,0,0
ʃ-sci,0,0,0,0,0,0,0,0,0,0,0
ʃ-sh,16,4,0,2,13,0.7482352941176471,0.9411764705882353,0.8,0,1,1
ʃ-shh,0,0,0,0,0,0,0,0,0,0,0
ʃ-shi,0,0,0,0,0,0,0,0,0,0,0
ʃ-si,0,0,0,0,0,0,0,0,0,0,0
ʃ-ss,0,1,0,0,0,0.04,0,0.2,0,0,0
ʃ-ssi,0,0,0,0,0,0,0,0,0,0,0
ʃ-t,0,0,0,0,0,0,0,0,0,0,0
ʃ-ti,0,0,0,0,0,0,0,0,0,0,0
ʃ-xi,0,0,0,0,0,0,0,0,0,0,0
ʊ-eu,0,0,0,0,0,0,0,0,0,0,0
ʊ-o,0,0,2,1,0,0.06105263157894737,0,0,0.10526315789473684,0.2,0
ʊ-oo,0,0,11,1,0,0.15578947368421053,0,0,0.5789473684210527,0.2,0
ʊ-ou,0,0,1,0,0,0.010526315789473684,0,0,0.05263157894736842,0,0
ʊ-ow,0,0,0,0,0,0,0,0,0,0,0
ʊ-u,0,0,5,3,0,0.1726315789473684,0,0,0.2631578947368421,0.6,0
ʊ-u_e,0,0,0,0,0,0,0,0,0,0,0
ʊ-uo,0,0,0,0,0,0,0,0,0,0,0
ʌ-_e,0,0,4,0,0,0.01038961038961039,0,0,0.05194805194805195,0,0
ʌ-a,0,0,2,0,0,0.005194805194805195,0,0,0.025974025974025976,0,0
ʌ-au_e,0,0,1,0,0,0.0025974025974025974,0,0,0.012987012987012988,0,0
ʌ-o,1,0,8,9,0,0.09896103896103896,0.09090909090909091,0,0.1038961038961039,0.3,0
ʌ-o_e,0,0,8,0,0,0.02077922077922078,0,0,0.1038961038961039,0,0
ʌ-oe,0,0,1,0,0,0.0025974025974025974,0,0,0.012987012987012988,0,0
ʌ-oo,0,0,1,0,0,0.0025974025974025974,0,0,0.012987012987012988,0,0
ʌ-ou,0,0,2,1,0,0.011861471861471861,0,0,0.025974025974025976,0.03333333333333333,0
ʌ-u,10,0,50,20,0,0.445021645021645,0.9090909090909091,0,0.6493506493506493,0.6666666666666666,0
ʌ-u_e,0,0,0,0,0,0,0,0,0,0,0
ʌ-uh,0,0,0,0,0,0,0,0,0,0,0
ʒ-g,0,0,0,0,0,0,0,0,0,0,0
ʒ-j,0,0,0,0,0,0,0,0,0,0,0
ʒ-s,0,0,0,0,0,0,0,0,0,0,0
ʒ-si,0,0,0,0,0,0,0,0,0,0,0
ʒ-ti,0,0,0,0,0,0,0,0,0,0,0
ʒ-z,0,0,0,0,0,0,0,0,0,0,0
θ-th,13,4,0,4,8,0.8,1,1,0,1,1
θ-tth,0,0,0,0,0,0,0,0,0,0,0
