PG mapping,wi,si,sm,sf,wf,consistency,wi_consistency,si_consistency,sm_consistency,sf_consistency,wf_consistency
ʃ-chs,0,0,0,0,0,0,0,0,0,0,0
ʃ-ci,0,0,0,0,0,0,0,0,0,0,0
ʃ-s,0,0,0,0,0,0,0,0,0,0,0
ʃ-sc,0,0,0,0,0,0,0,0,0,0,0
ʃ-sch,0,0,0,0,0,0,0,0,0,0,0
ʃ-sci,0,0,0,0,0,0,0,0,0,0,0
ʃ-sh,4,0,0,1,1,0.6,1,0,0,1,1
ʃ-shh,0,0,0,0,0,0,0,0,0,0,0
ʃ-shi,0,0,0,0,0,0,0,0,0,0,0
ʃ-si,0,0,0,0,0,0,0,0,0,0,0
ʃ-ss,0,0,0,0,0,0,0,0,0,0,0
ʃ-ssi,0,0,0,0,0,0,0,0,0,0,0
ʃ-t,0,0,0,0,0,0,0,0,0,0,0
ʃ-ti,0,0,0,0,0,0,0,0,0,0,0
ʃ-xi,0,0,0,0,0,0,0,0,0,0,0
ʊ-eu,0,0,0,0,0,0,0,0,0,0,0
ʊ-o,0,0,0,0,0,0,0,0,0,0,0
ʊ-oo,0,0,5,1,0,0.3666666666666667,0,0,0.8333333333333334,1,0
ʊ-ou,0,0,1,0,0,0.03333333333333333,0,0,0.16666666666666666,0,0
ʊ-ow,0,0,0,0,0,0,0,0,0,0,0
ʊ-u,0,0,0,0,0,0,0,0,0,0,0
ʊ-u_e,0,0,0,0,0,0,0,0,0,0,0
ʊ-uo,0,0,0,0,0,0,0,0,0,0,0
ʌ-_e,0,0,2,0,0,0.02222222222222222,0,0,0.1111111111111111,0,0
ʌ-a,0,0,1,0,0,0.01111111111111111,0,0,0.05555555555555555,0,0
ʌ-au_e,0,0,0,0,0,0,0,0,0,0,0
ʌ-o,1,0,0,6,0,0.14909090909090908,0.2,0,0,0.5454545454545454,0
ʌ-o_e,0,0,1,0,0,0.01111111111111111,0,0,0.05555555555555555,0,0
ʌ-oe,0,0,0,0,0,0,0,0,0,0,0
ʌ-oo,0,0,0,0,0,0,0,0,0,0,0
ʌ-ou,0,0,0,0,0,0,0,0,0,0,0
ʌ-u,4,0,14,5,0,0.40646464646464653,0.8,0,0.7777777777777778,0.45454545454545453,0
ʌ-u_e,0,0,0,0,0,0,0,0,0,0,0
ʌ-uh,0,0,0,0,0,0,0,0,0,0,0
ʒ-g,0,0,0,0,0,0,0,0,0,0,0
ʒ-j,0,0,0,0,0,0,0,0,0,0,0
ʒ-s,0,0,0,0,0,0,0,0,0,0,0
ʒ-si,0,0,0,0,0,0,0,0,0,0,0
ʒ-ti,0,0,0,0,0,0,0,0,0,0,0
ʒ-z,0,0,0,0,0,0,0,0,0,0,0
θ-th,3,1,0,3,4,0.8,1,1,0,1,1
θ-tth,0,0,0,0,0,0,0,0,0,0,0
