PG mapping,wi,si,sm,sf,wf,consistency,wi_consistency,si_consistency,sm_consistency,sf_consistency,wf_consistency
ɔ-aw,2,0,16,6,23,0.2323869188454537,0.03389830508474576,0,0.03980099502487562,0.08823529411764706,1
ɔ-awe,1,0,2,0,0,0.004384855384096467,0.01694915254237288,0,0.004975124378109453,0,0
ɔ-eo,0,0,0,0,0,0,0,0,0,0,0
ɔ-eo_e,0,0,0,0,0,0,0,0,0,0,0
ɔ-hau,0,2,0,0,0,0.13333333333333333,0,0.6666666666666666,0,0,0
ɔ-o,30,1,191,42,0,0.3869158693075004,0.5084745762711864,0.3333333333333333,0.47512437810945274,0.6176470588235294,0
ɔ-o_e,2,0,47,0,0,0.030162745594063577,0.03389830508474576,0,0.11691542288557213,0,0
ɔ-oa,1,0,12,0,0,0.009359979762205919,0.01694915254237288,0,0.029850746268656716,0,0
ɔ-oa_e,0,0,2,0,0,9.950248756218905e-4,0,0,0.004975124378109453,0,0
ɔ-oo,0,0,12,1,0,0.008911325724319578,0,0,0.029850746268656716,0.014705882352941176,0
ɔ-oo_e,0,0,0,0,0,0,0,0,0,0,0
ɔ-ou,0,0,14,0,0,0.006965174129353234,0,0,0.03482587064676617,0,0
ɔ-ou_e,0,0,2,0,0,9.950248756218905e-4,0,0,0.004975124378109453,0,0
ɔ-ough,1,0,6,0,0,0.006374905135340248,0.01694915254237288,0,0.014925373134328358,0,0
ɔɪ-awy,0,0,0,0,0,0,0,0,0,0,0
ɔɪ-eu,0,0,0,0,0,0,0,0,0,0,0
ɔɪ-oi,3,0,27,6,0,0.37941176470588234,0.75,0,0.7941176470588235,0.35294117647058826,0
ɔɪ-oi_e,0,0,6,0,0,0.03529411764705882,0,0,0.17647058823529413,0,0
ɔɪ-oy,1,0,0,11,16,0.37941176470588234,0.25,0,0,0.6470588235294118,1
ɔɪ-oy_e,0,0,1,0,0,0.0058823529411764705,0,0,0.029411764705882353,0,0
ɔɪ-oye,0,0,0,0,0,0,0,0,0,0,0
ə-_e,0,2,208,0,0,0.03354336995955493,0,0.011560693641618497,0.15615615615615616,0,0
ə-a,168,62,189,200,93,0.5181058806283044,0.875,0.3583815028901734,0.14189189189189189,0.27586206896551724,0.9393939393939394
ə-a_e,0,9,35,0,0,0.015659879532711904,0,0.05202312138728324,0.026276276276276277,0,0
ə-ae,0,0,0,0,0,0,0,0,0,0,0
ə-ah,0,0,0,0,1,0.00202020202020202,0,0,0,0,0.010101010101010102
ə-ai,0,0,9,1,0,0.0016272134203168687,0,0,0.006756756756756757,0.001379310344827586,0
ə-au,1,0,0,0,0,0.0010416666666666667,0.005208333333333333,0,0,0,0
ə-au_e,0,0,1,0,0,1.5015015015015014e-4,0,0,7.507507507507507e-4,0,0
ə-e,6,30,351,127,1,0.1306894684063809,0.03125,0.17341040462427745,0.2635135135135135,0.17517241379310344,0.010101010101010102
ə-e_e,0,9,25,0,0,0.0141583780312104,0,0.05202312138728324,0.01876876876876877,0,0
ə-ea,0,0,3,0,1,0.002470652470652471,0,0,0.0022522522522522522,0,0.010101010101010102
ə-ea_e,0,0,1,0,0,1.5015015015015014e-4,0,0,7.507507507507507e-4,0,0
ə-ei,0,0,2,0,0,3.003003003003003e-4,0,0,0.0015015015015015015,0,0
ə-eo,0,0,4,0,0,6.006006006006006e-4,0,0,0.003003003003003003,0,0
ə-eou,0,0,2,0,0,3.003003003003003e-4,0,0,0.0015015015015015015,0,0
ə-ha,0,1,0,0,0,0.0011560693641618496,0,0.005780346820809248,0,0,0
ə-he,0,1,0,0,0,0.0011560693641618496,0,0.005780346820809248,0,0,0
ə-hi,0,1,0,0,0,0.0011560693641618496,0,0.005780346820809248,0,0,0
ə-ho,0,0,0,1,0,2.758620689655172e-4,0,0,0,0.001379310344827586,0
ə-i,0,5,51,169,0,0.060058694133639325,0,0.028901734104046242,0.038288288288288286,0.23310344827586207,0
ə-i_e,0,0,20,0,0,0.003003003003003003,0,0,0.015015015015015015,0,0
ə-ia,0,0,0,2,3,0.006612330198537094,0,0,0,0.002758620689655172,0.030303030303030304
ə-ia_e,0,0,0,0,0,0,0,0,0,0,0
ə-ie,0,0,7,0,0,0.001051051051051051,0,0,0.005255255255255256,0,0
ə-o,15,20,287,182,0,0.1320463769280542,0.078125,0.11560693641618497,0.21546546546546547,0.25103448275862067,0
ə-o_e,0,0,7,0,0,0.001051051051051051,0,0,0.005255255255255256,0,0
ə-oi,0,0,0,1,0,2.758620689655172e-4,0,0,0,0.001379310344827586,0
ə-oi_e,0,0,1,0,0,1.5015015015015014e-4,0,0,7.507507507507507e-4,0,0
ə-on,0,0,0,1,0,2.758620689655172e-4,0,0,0,0.001379310344827586,0
ə-ou,0,18,24,4,0,0.02551630043437897,0,0.10404624277456648,0.018018018018018018,0.005517241379310344,0
ə-u,2,15,96,29,0,0.0418387882101755,0.010416666666666666,0.08670520231213873,0.07207207207207207,0.04,0
ə-u_e,0,0,6,0,0,9.009009009009009e-4,0,0,0.0045045045045045045,0,0
ə-ua,0,0,0,2,0,5.517241379310344e-4,0,0,0,0.002758620689655172,0
ə-ui,0,0,2,0,0,3.003003003003003e-4,0,0,0.0015015015015015015,0,0
ə-y,0,0,1,6,0,0.0018053225639432537,0,0,7.507507507507507e-4,0.008275862068965517,0
ɚ-_e,0,0,2,0,0,3.389830508474576e-4,0,0,0.001694915254237288,0,0
ɚ-a,0,5,69,0,0,0.028088357877188108,0,0.08196721311475409,0.05847457627118644,0,0
ɚ-a_e,0,0,0,0,0,0,0,0,0,0,0
ɚ-au,0,0,1,0,0,1.694915254237288e-4,0,0,8.47457627118644e-4,0,0
ɚ-e,3,40,697,0,0,0.27655586147667277,0.13636363636363635,0.6557377049180327,0.5906779661016949,0,0
ɚ-e_e,0,1,15,0,0,0.005821061405946097,0,0.01639344262295082,0.012711864406779662,0,0
ɚ-ea,8,0,13,0,0,0.0749306625577812,0.36363636363636365,0,0.011016949152542373,0,0
ɚ-ea_e,0,0,2,0,0,3.389830508474576e-4,0,0,0.001694915254237288,0,0
ɚ-eu,0,0,6,0,0,0.001016949152542373,0,0,0.005084745762711864,0,0
ɚ-he,1,0,1,0,0,0.00926040061633282,0.045454545454545456,0,8.47457627118644e-4,0,0
ɚ-i,2,1,64,0,0,0.03230796433352699,0.09090909090909091,0.01639344262295082,0.05423728813559322,0,0
ɚ-i_e,0,0,1,0,0,1.694915254237288e-4,0,0,8.47457627118644e-4,0,0
ɚ-o,2,5,140,0,0,0.05830407436409104,0.09090909090909091,0.08196721311475409,0.11864406779661017,0,0
ɚ-o_e,0,0,2,0,0,3.389830508474576e-4,0,0,0.001694915254237288,0,0
ɚ-oa,0,0,1,0,0,1.694915254237288e-4,0,0,8.47457627118644e-4,0,0
ɚ-ou,0,0,18,0,0,0.0030508474576271187,0,0,0.015254237288135594,0,0
ɚ-ou_e,0,0,1,0,0,1.694915254237288e-4,0,0,8.47457627118644e-4,0,0
ɚ-r,0,0,0,0,0,0,0,0,0,0,0
ɚ-u,5,9,91,0,0,0.09038647098941624,0.22727272727272727,0.14754098360655737,0.07711864406779662,0,0
ɚ-u_e,1,0,52,0,0,0.01790446841294299,0.045454545454545456,0,0.04406779661016949,0,0
ɚ-y,0,0,4,0,0,6.779661016949152e-4,0,0,0.003389830508474576,0,0
ɛ-a,11,2,1,68,0,0.07602234069560802,0.07692307692307693,0.13333333333333333,0.0015384615384615385,0.16831683168316833,0
ɛ-a_e,0,0,34,0,0,0.010461538461538461,0,0,0.052307692307692305,0,0
ɛ-aa,0,0,0,0,0,0,0,0,0,0,0
ɛ-ae,1,0,0,0,0,0.0013986013986013986,0.006993006993006993,0,0,0,0
ɛ-ah,0,0,0,0,0,0,0,0,0,0,0
ɛ-ai,6,0,24,5,0,0.018251471300976253,0.04195804195804196,0,0.036923076923076927,0.012376237623762377,0
ɛ-ai_e,0,0,1,0,0,3.076923076923077e-4,0,0,0.0015384615384615385,0,0
ɛ-ay,0,0,0,0,0,0,0,0,0,0,0
ɛ-aye,0,0,1,0,0,3.076923076923077e-4,0,0,0.0015384615384615385,0,0
ɛ-e,115,10,481,293,0,0.5872219991229891,0.8041958041958042,0.6666666666666666,0.74,0.7252475247524752,0
ɛ-e_e,9,3,50,0,0,0.06797202797202798,0.06293706293706294,0.2,0.07692307692307693,0,0
ɛ-ea,0,0,50,31,0,0.030731150038080735,0,0,0.07692307692307693,0.07673267326732673,0
ɛ-ea_e,0,0,1,0,0,3.076923076923077e-4,0,0,0.0015384615384615385,0,0
ɛ-eh,0,0,0,0,0,0,0,0,0,0,0
ɛ-ei,0,0,2,2,0,0.0016054836252856054,0,0,0.003076923076923077,0.0049504950495049506,0
ɛ-eo,0,0,0,2,0,9.900990099009901e-4,0,0,0,0.0049504950495049506,0
ɛ-hei,1,0,0,0,0,0.0013986013986013986,0.006993006993006993,0,0,0,0
ɛ-ie,0,0,5,0,0,0.0015384615384615385,0,0,0.007692307692307693,0,0
ɛ-u,0,0,0,3,0,0.0014851485148514852,0,0,0,0.007425742574257425,0
ɪ-a,0,1,1,1,0,0.0042295724144867436,0,0.018867924528301886,9.025270758122744e-4,0.0013774104683195593,0
ɪ-a_e,0,11,34,0,0,0.04764661807778762,0,0.20754716981132076,0.030685920577617327,0,0
ɪ-e,90,0,69,205,0,0.14753132293464755,0.3930131004366812,0,0.06227436823104693,0.28236914600550966,0
ɪ-e_e,0,0,12,0,0,0.0021660649819494585,0,0,0.010830324909747292,0,0
ɪ-ea,2,0,25,4,0,0.007361288644546713,0.008733624454148471,0,0.02256317689530686,0.005509641873278237,0
ɪ-ee,0,0,19,2,0,0.003980567075414466,0,0,0.017148014440433214,0.0027548209366391185,0
ɪ-ei,0,0,3,0,0,5.415162454873646e-4,0,0,0.002707581227436823,0,0
ɪ-eo,0,0,0,1,0,2.754820936639119e-4,0,0,0,0.0013774104683195593,0
ɪ-hi,0,2,0,11,0,0.010577472841623786,0,0.03773584905660377,0,0.015151515151515152,0
ɪ-i,137,37,815,481,0,0.5388920969410104,0.5982532751091703,0.6981132075471698,0.7355595667870036,0.662534435261708,0
ɪ-i_e,0,2,85,0,0,0.02289013010012942,0,0.03773584905660377,0.07671480144404332,0,0
ɪ-ia,0,0,0,0,0,0,0,0,0,0,0
ɪ-ia_e,0,0,3,0,0,5.415162454873646e-4,0,0,0.002707581227436823,0,0
ɪ-ie,0,0,5,0,0,9.025270758122744e-4,0,0,0.004512635379061372,0,0
ɪ-ie_e,0,0,4,0,0,7.220216606498196e-4,0,0,0.0036101083032490976,0,0
ɪ-o,0,0,0,1,0,2.754820936639119e-4,0,0,0,0.0013774104683195593,0
ɪ-u,0,0,3,1,0,8.169983391512765e-4,0,0,0.002707581227436823,0.0013774104683195593,0
ɪ-ui,0,0,7,2,0,0.0018145020934650078,0,0,0.00631768953068592,0.0027548209366391185,0
ɪ-y,0,0,23,17,0,0.008834820141022964,0,0,0.02075812274368231,0.023415977961432508,0
ɹ-lo,0,0,0,1,0,3.1201248049921997e-4,0,0,0,0.0015600624024961,0
ɹ-o,0,0,0,0,0,0,0,0,0,0,0
ɹ-or,0,0,1,0,0,1.4357501794687725e-4,0,0,7.178750897343862e-4,0,0
ɹ-r,371,277,1390,629,858,0.9302335310140842,0.9137931034482759,0.7651933701657458,0.9978463747307968,0.9812792511700468,0.9930555555555556
ɹ-ra,0,0,0,1,0,3.1201248049921997e-4,0,0,0,0.0015600624024961,0
ɹ-rh,6,0,0,0,0,0.0029556650246305416,0.014778325123152709,0,0,0,0
ɹ-ro,0,0,1,0,0,1.4357501794687725e-4,0,0,7.178750897343862e-4,0,0
ɹ-rps,0,0,0,0,1,2.3148148148148146e-4,0,0,0,0,0.0011574074074074073
ɹ-rr,0,80,0,8,4,0.04762092079754399,0,0.22099447513812154,0,0.0124804992199688,0.004629629629629629
ɹ-rrh,0,1,0,1,1,0.0010959801498260052,0,0.0027624309392265192,0,0.0015600624024961,0.0011574074074074073
ɹ-rt,0,0,0,1,0,3.1201248049921997e-4,0,0,0,0.0015600624024961,0
ɹ-wr,29,4,1,0,0,0.016639234055042376,0.07142857142857142,0.011049723756906077,7.178750897343862e-4,0,0
ʃ-c,0,6,0,2,0,0.03796653796653797,0,0.023166023166023165,0,0.16666666666666666,0
ʃ-ch,11,4,0,0,6,0.0338875474208575,0.09016393442622951,0.015444015444015444,0,0,0.06382978723404255
ʃ-chs,0,1,0,0,0,7.722007722007722e-4,0,0.003861003861003861,0,0,0
ʃ-ci,0,22,0,0,0,0.016988416988416986,0,0.08494208494208494,0,0,0
ʃ-s,2,3,0,0,0,0.005595290841192481,0.01639344262295082,0.011583011583011582,0,0,0
ʃ-sc,0,0,0,0,0,0,0,0,0,0,0
ʃ-sch,1,0,0,0,0,0.001639344262295082,0.00819672131147541,0,0,0,0
ʃ-sci,0,2,0,0,0,0.0015444015444015444,0,0.007722007722007722,0,0,0
ʃ-sh,108,48,4,10,88,0.7680155266133641,0.8852459016393442,0.18532818532818532,1,0.8333333333333334,0.9361702127659575
ʃ-shh,0,0,0,0,0,0,0,0,0,0,0
ʃ-shi,0,2,0,0,0,0.0015444015444015444,0,0.007722007722007722,0,0,0
ʃ-si,0,7,0,0,0,0.005405405405405406,0,0.02702702702702703,0,0,0
ʃ-ss,0,5,0,0,0,0.003861003861003861,0,0.019305019305019305,0,0,0
ʃ-ssi,0,13,0,0,0,0.010038610038610039,0,0.05019305019305019,0,0,0
ʃ-t,0,7,0,0,0,0.005405405405405406,0,0.02702702702702703,0,0,0
ʃ-ti,0,139,0,0,0,0.10733590733590734,0,0.5366795366795367,0,0,0
ʃ-xi,0,0,0,0,0,0,0,0,0,0,0
ʊ-eu,0,0,1,0,0,0.0020833333333333333,0,0,0.010416666666666666,0,0
ʊ-o,0,0,3,1,0,0.01213235294117647,0,0,0.03125,0.029411764705882353,0
ʊ-oo,0,0,53,11,0,0.17512254901960786,0,0,0.5520833333333334,0.3235294117647059,0
ʊ-ou,0,0,5,3,0,0.02806372549019608,0,0,0.052083333333333336,0.08823529411764706,0
ʊ-ow,0,0,0,0,1,0.2,0,0,0,0,1
ʊ-u,0,0,28,18,0,0.1642156862745098,0,0,0.2916666666666667,0.5294117647058824,0
ʊ-u_e,0,0,6,0,0,0.0125,0,0,0.0625,0,0
ʊ-uo,0,0,0,1,0,0.0058823529411764705,0,0,0,0.029411764705882353,0
ʌ-_e,0,0,7,0,0,0.003125,0,0,0.015625,0,0
ʌ-a,0,0,2,1,0,0.0019917582417582416,0,0,0.004464285714285714,0.005494505494505495,0
ʌ-au_e,0,0,1,0,0,4.464285714285714e-4,0,0,0.002232142857142857,0,0
ʌ-o,6,0,26,40,0,0.07037800162800163,0.07407407407407407,0,0.05803571428571429,0.21978021978021978,0
ʌ-o_e,0,0,24,0,0,0.010714285714285714,0,0,0.05357142857142857,0,0
ʌ-oe,0,0,1,0,0,4.464285714285714e-4,0,0,0.002232142857142857,0,0
ʌ-oo,0,0,2,1,0,0.0019917582417582416,0,0,0.004464285714285714,0.005494505494505495,0
ʌ-ou,0,0,10,8,0,0.013255494505494505,0,0,0.022321428571428572,0.04395604395604396,0
ʌ-u,75,1,362,132,0,0.6918472730972731,0.9259259259259259,1,0.8080357142857143,0.7252747252747253,0
ʌ-u_e,0,0,13,0,0,0.005803571428571429,0,0,0.029017857142857144,0,0
ʌ-uh,0,0,0,0,0,0,0,0,0,0,0
ʒ-g,0,0,0,0,7,0.2,0,0,0,0,1
ʒ-j,0,0,0,0,0,0,0,0,0,0,0
ʒ-s,0,11,0,2,0,0.3157894736842105,0,0.5789473684210527,0,1,0
ʒ-si,0,7,0,0,0,0.07368421052631578,0,0.3684210526315789,0,0,0
ʒ-ti,0,0,0,0,0,0,0,0,0,0,0
ʒ-z,0,1,0,0,0,0.010526315789473684,0,0.05263157894736842,0,0,0
θ-th,73,32,0,19,67,0.8,1,1,0,1,1
θ-tth,0,0,0,0,0,0,0,0,0,0,0
