PG mapping,wi,si,sm,sf,wf,consistency,wi_consistency,si_consistency,sm_consistency,sf_consistency,wf_consistency
ə-e_e,0,5,7,0,0,0.01626032641547451,0,0.07142857142857142,0.009873060648801129,0,0
ə-ea,0,0,1,0,0,2.8208744710860365e-4,0,0,0.0014104372355430183,0,0
ə-ea_e,0,0,0,0,0,0,0,0,0,0,0
ə-ei,0,0,0,0,0,0,0,0,0,0,0
ə-eo,0,0,2,0,0,5.641748942172073e-4,0,0,0.0028208744710860366,0,0
ə-eou,0,0,0,0,0,0,0,0,0,0,0
ə-ha,0,0,0,0,0,0,0,0,0,0,0
ə-he,0,0,0,0,0,0,0,0,0,0,0
ə-hi,0,0,0,0,0,0,0,0,0,0,0
ə-ho,0,0,0,0,0,0,0,0,0,0,0
ə-i,0,2,21,53,0,0.050324253490427705,0,0.02857142857142857,0.029619181946403384,0.19343065693430658,0
ə-i_e,0,0,6,0,0,0.0016925246826516222,0,0,0.00846262341325811,0,0
ə-ia,0,0,0,0,0,0,0,0,0,0,0
ə-ia_e,0,0,0,0,0,0,0,0,0,0,0
ə-ie,0,0,3,0,0,8.462623413258111e-4,0,0,0.004231311706629055,0,0
ə-o,0,13,123,72,0,0.12439435766276286,0,0.18571428571428572,0.17348377997179126,0.26277372262773724,0
ə-o_e,0,0,4,0,0,0.0011283497884344146,0,0,0.005641748942172073,0,0
ə-oi,0,0,0,0,0,0,0,0,0,0,0
ə-oi_e,0,0,1,0,0,2.8208744710860365e-4,0,0,0.0014104372355430183,0,0
ə-on,0,0,0,0,0,0,0,0,0,0,0
ə-ou,0,6,11,3,0,0.022435600082949595,0,0.08571428571428572,0.015514809590973202,0.010948905109489052,0
ə-u,1,7,61,10,0,0.04724633037401479,0.0136986301369863,0.1,0.08603667136812412,0.0364963503649635,0
ə-u_e,0,0,3,0,0,8.462623413258111e-4,0,0,0.004231311706629055,0,0
ə-ua,0,0,0,0,0,0,0,0,0,0,0
ə-ui,0,0,1,0,0,2.8208744710860365e-4,0,0,0.0014104372355430183,0,0
ə-y,0,0,0,1,0,7.2992700729927e-4,0,0,0,0.0036496350364963502,0
ɚ-_e,0,0,1,0,0,2.7247956403269756e-4,0,0,0.0013623978201634877,0,0
ɚ-a,0,2,36,0,0,0.020620075115987922,0,0.05405405405405406,0.04904632152588556,0,0
ɚ-a_e,0,0,0,0,0,0,0,0,0,0,0
ɚ-au,0,0,1,0,0,2.7247956403269756e-4,0,0,0.0013623978201634877,0,0
ɚ-e,0,28,469,0,0,0.2791442668826865,0,0.7567567567567568,0.6389645776566758,0,0
ɚ-e_e,0,0,6,0,0,0.0016348773841961851,0,0,0.008174386920980926,0,0
ɚ-ea,5,0,9,0,0,0.20245231607629427,1,0,0.01226158038147139,0,0
ɚ-ea_e,0,0,0,0,0,0,0,0,0,0,0
ɚ-eu,0,0,0,0,0,0,0,0,0,0,0
ɚ-he,0,0,1,0,0,2.7247956403269756e-4,0,0,0.0013623978201634877,0,0
ɚ-i,0,0,40,0,0,0.010899182561307902,0,0,0.05449591280653951,0,0
ɚ-i_e,0,0,0,0,0,0,0,0,0,0,0
ɚ-o,0,1,85,0,0,0.028566168348184696,0,0.02702702702702703,0.11580381471389646,0,0
ɚ-o_e,0,0,2,0,0,5.449591280653951e-4,0,0,0.0027247956403269754,0,0
ɚ-oa,0,0,1,0,0,2.7247956403269756e-4,0,0,0.0013623978201634877,0,0
ɚ-ou,0,0,6,0,0,0.0016348773841961851,0,0,0.008174386920980926,0,0
ɚ-ou_e,0,0,0,0,0,0,0,0,0,0,0
ɚ-r,0,0,0,0,0,0,0,0,0,0,0
ɚ-u,0,6,49,0,0,0.04578393107003461,0,0.16216216216216217,0.0667574931880109,0,0
ɚ-u_e,0,0,27,0,0,0.007356948228882834,0,0,0.03678474114441417,0,0
ɚ-y,0,0,1,0,0,2.7247956403269756e-4,0,0,0.0013623978201634877,0,0
ɛ-a,8,0,1,36,0,0.05596594021687137,0.11267605633802817,0,0.002770083102493075,0.1643835616438356,0
ɛ-a_e,0,0,19,0,0,0.010526315789473684,0,0,0.05263157894736842,0,0
ɛ-aa,0,0,0,0,0,0,0,0,0,0,0
ɛ-ae,0,0,0,0,0,0,0,0,0,0,0
ɛ-ah,0,0,0,0,0,0,0,0,0,0,0
ɛ-ai,4,0,19,5,0,0.0263601314689386,0.056338028169014086,0,0.05263157894736842,0.0228310502283105,0
ɛ-ai_e,0,0,1,0,0,5.54016620498615e-4,0,0,0.002770083102493075,0,0
ɛ-ay,0,0,0,0,0,0,0,0,0,0,0
ɛ-aye,0,0,1,0,0,5.54016620498615e-4,0,0,0.002770083102493075,0,0
ɛ-e,51,4,255,150,0,0.6219225114279958,0.7183098591549296,1,0.7063711911357341,0.684931506849315,0
ɛ-e_e,8,0,19,0,0,0.03306152705707932,0.11267605633802817,0,0.05263157894736842,0,0
ɛ-ea,0,0,39,25,0,0.04443769842775648,0,0,0.10803324099722991,0.1141552511415525,0
ɛ-ea_e,0,0,0,0,0,0,0,0,0,0,0
ɛ-eh,0,0,0,0,0,0,0,0,0,0,0
ɛ-ei,0,0,2,0,0,0.00110803324099723,0,0,0.00554016620498615,0,0
ɛ-eo,0,0,0,1,0,9.132420091324201e-4,0,0,0,0.0045662100456621,0
ɛ-hei,0,0,0,0,0,0,0,0,0,0,0
ɛ-ie,0,0,5,0,0,0.002770083102493075,0,0,0.013850415512465374,0,0
ɛ-u,0,0,0,2,0,0.0018264840182648401,0,0,0,0.0091324200913242,0
ɪ-a,0,1,1,0,0,0.006353431829273703,0,0.030303030303030304,0.0014641288433382138,0,0
ɪ-a_e,0,3,15,0,0,0.022574204711832822,0,0.09090909090909091,0.021961932650073207,0,0
ɪ-e,34,0,46,93,0,0.13898263112578713,0.3655913978494624,0,0.06734992679355783,0.2619718309859155,0
ɪ-e_e,0,0,1,0,0,2.9282576866764275e-4,0,0,0.0014641288433382138,0,0
ɪ-ea,2,0,20,2,0,0.011284351205550342,0.021505376344086023,0,0.029282576866764276,0.005633802816901409,0
ɪ-ee,0,0,9,1,0,0.0031988121996989255,0,0,0.013177159590043924,0.0028169014084507044,0
ɪ-ei,0,0,2,0,0,5.856515373352855e-4,0,0,0.0029282576866764276,0,0
ɪ-eo,0,0,0,0,0,0,0,0,0,0,0
ɪ-hi,0,1,0,8,0,0.010567648314127187,0,0.030303030303030304,0,0.022535211267605635,0
ɪ-i,57,27,542,241,0,0.5807032233028402,0.6129032258064516,0.8181818181818182,0.7935578330893118,0.6788732394366197,0
ɪ-i_e,0,1,32,0,0,0.01543103065797063,0,0.030303030303030304,0.04685212298682284,0,0
ɪ-ia,0,0,0,0,0,0,0,0,0,0,0
ɪ-ia_e,0,0,3,0,0,8.784773060029283e-4,0,0,0.004392386530014641,0,0
ɪ-ie,0,0,1,0,0,2.9282576866764275e-4,0,0,0.0014641288433382138,0,0
ɪ-ie_e,0,0,0,0,0,0,0,0,0,0,0
ɪ-o,0,0,0,1,0,5.633802816901409e-4,0,0,0,0.0028169014084507044,0
ɪ-u,0,0,0,1,0,5.633802816901409e-4,0,0,0,0.0028169014084507044,0
ɪ-ui,0,0,4,1,0,0.0017346833563607119,0,0,0.005856515373352855,0.0028169014084507044,0
ɪ-y,0,0,7,7,0,0.0059934423525044855,0,0,0.010248901903367497,0.01971830985915493,0
ɹ-lo,0,0,0,0,0,0,0,0,0,0,0
ɹ-o,0,0,0,0,0,0,0,0,0,0,0
ɹ-or,0,0,0,0,0,0,0,0,0,0,0
ɹ-r,183,125,784,343,560,0.9096087236255777,0.8883495145631068,0.6868131868131868,0.9974554707379135,0.9772079772079773,0.9982174688057041
ɹ-ra,0,0,0,1,0,5.698005698005699e-4,0,0,0,0.002849002849002849,0
ɹ-rh,4,0,0,0,0,0.003883495145631068,0.019417475728155338,0,0,0,0
ɹ-ro,0,0,1,0,0,2.544529262086514e-4,0,0,0.001272264631043257,0,0
ɹ-rps,0,0,0,0,0,0,0,0,0,0,0
ɹ-rr,0,55,0,7,1,0.0647846706670236,0,0.3021978021978022,0,0.019943019943019943,0.0017825311942959
ɹ-rrh,0,0,0,0,0,0,0,0,0,0,0
ɹ-rt,0,0,0,0,0,0,0,0,0,0,0
ɹ-wr,19,2,1,0,0,0.020898857065758423,0.09223300970873786,0.01098901098901099,0.001272264631043257,0,0
ʃ-c,0,1,0,2,0,0.035275080906148865,0,0.009708737864077669,0,0.16666666666666666,0
ʃ-ch,1,2,0,0,2,0.013163156162580219,0.0125,0.019417475728155338,0,0,0.03389830508474576
ʃ-chs,0,0,0,0,0,0,0,0,0,0,0
ʃ-ci,0,6,0,0,0,0.011650485436893204,0,0.05825242718446602,0,0,0
ʃ-s,2,0,0,0,0,0.005,0.025,0,0,0,0
ʃ-sc,0,0,0,0,0,0,0,0,0,0,0
ʃ-sch,0,0,0,0,0,0,0,0,0,0,0
ʃ-sci,0,0,0,0,0,0,0,0,0,0,0
ʃ-sh,77,39,3,10,57,0.8281151609895232,0.9625,0.3786407766990291,1,0.8333333333333334,0.9661016949152542
ʃ-shh,0,0,0,0,0,0,0,0,0,0,0
ʃ-shi,0,1,0,0,0,0.001941747572815534,0,0.009708737864077669,0,0,0
ʃ-si,0,1,0,0,0,0.001941747572815534,0,0.009708737864077669,0,0,0
ʃ-ss,0,1,0,0,0,0.001941747572815534,0,0.009708737864077669,0,0,0
ʃ-ssi,0,2,0,0,0,0.003883495145631068,0,0.019417475728155338,0,0,0
ʃ-t,0,2,0,0,0,0.003883495145631068,0,0.019417475728155338,0,0,0
ʃ-ti,0,48,0,0,0,0.09320388349514563,0,0.46601941747572817,0,0,0
ʃ-xi,0,0,0,0,0,0,0,0,0,0,0
ʊ-eu,0,0,0,0,0,0,0,0,0,0,0
ʊ-o,0,0,3,1,0,0.016883116883116882,0,0,0.03896103896103896,0.045454545454545456,0
ʊ-oo,0,0,46,10,0,0.2103896103896104,0,0,0.5974025974025974,0.45454545454545453,0
ʊ-ou,0,0,5,0,0,0.012987012987012986,0,0,0.06493506493506493,0,0
ʊ-ow,0,0,0,0,1,0.2,0,0,0,0,1
ʊ-u,0,0,22,11,0,0.15714285714285714,0,0,0.2857142857142857,0.5,0
ʊ-u_e,0,0,1,0,0,0.0025974025974025974,0,0,0.012987012987012988,0,0
ʊ-uo,0,0,0,0,0,0,0,0,0,0,0
ʌ-_e,0,0,7,0,0,0.005017921146953405,0,0,0.025089605734767026,0,0
ʌ-a,0,0,2,1,0,0.0028935457708709417,0,0,0.007168458781362007,0.0072992700729927005,0
ʌ-au_e,0,0,1,0,0,7.168458781362007e-4,0,0,0.0035842293906810036,0,0
ʌ-o,6,0,21,33,0,0.08227656497023109,0.09523809523809523,0,0.07526881720430108,0.24087591240875914,0
ʌ-o_e,0,0,21,0,0,0.015053763440860216,0,0,0.07526881720430108,0,0
ʌ-oe,0,0,1,0,0,7.168458781362007e-4,0,0,0.0035842293906810036,0,0
ʌ-oo,0,0,2,1,0,0.0028935457708709417,0,0,0.007168458781362007,0.0072992700729927005,0
ʌ-ou,0,0,9,8,0,0.018130445020014128,0,0,0.03225806451612903,0.058394160583941604,0
ʌ-u,57,1,213,94,0,0.6708668303676545,0.9047619047619048,1,0.7634408602150538,0.6861313868613139,0
ʌ-u_e,0,0,2,0,0,0.0014336917562724014,0,0,0.007168458781362007,0,0
ʌ-uh,0,0,0,0,0,0,0,0,0,0,0
ʒ-g,0,0,0,0,1,0.2,0,0,0,0,1
ʒ-j,0,0,0,0,0,0,0,0,0,0,0
ʒ-s,0,5,0,1,0,0.3111111111111111,0,0.5555555555555556,0,1,0
ʒ-si,0,4,0,0,0,0.08888888888888888,0,0.4444444444444444,0,0,0
ʒ-ti,0,0,0,0,0,0,0,0,0,0,0
ʒ-z,0,0,0,0,0,0,0,0,0,0,0
θ-th,45,19,0,17,40,0.8,1,1,0,1,1
θ-tth,0,0,0,0,0,0,0,0,0,0,0
