PG mapping,wi,si,sm,sf,wf,consistency,wi_consistency,si_consistency,sm_consistency,sf_consistency,wf_consistency
ɔ-a_e,0,0,0,0,0,0,0,0,0,0,0
ɔ-ao,0,0,1,0,0,4.962779156327543e-4,0,0,0.0024813895781637717,0,0
ɔ-au,16,0,18,5,0,0.0758847724980206,0.26229508196721313,0,0.04466501240694789,0.07246376811594203,0
ɔ-au_e,0,0,10,0,0,0.004962779156327543,0,0,0.02481389578163772,0,0
ɔ-augh,0,0,4,4,0,0.013579314561081742,0,0,0.009925558312655087,0.057971014492753624,0
ɔ-aw,2,0,16,6,23,0.23188912804713047,0.03278688524590164,0,0.03970223325062035,0.08695652173913043,1
ɔ-awe,1,0,2,0,0,0.0042712443558556735,0.01639344262295082,0,0.004962779156327543,0,0
ɔ-eo,0,0,0,0,0,0,0,0,0,0,0
ɔ-eo_e,0,0,0,0,0,0,0,0,0,0,0
ɔ-hau,0,2,0,0,0,0.13333333333333333,0,0.6666666666666666,0,0,0
ɔ-o,32,1,192,43,0,0.391507740414461,0.5245901639344263,0.3333333333333333,0.47642679900744417,0.6231884057971014,0
ɔ-o_e,2,0,47,0,0,0.02988243908391978,0.03278688524590164,0,0.11662531017369727,0,0
ɔ-oa,1,0,12,0,0,0.009234023512183217,0.01639344262295082,0,0.02977667493796526,0,0
ɔ-oa_e,0,0,2,0,0,9.925558312655087e-4,0,0,0.004962779156327543,0,0
ɔ-oo,0,0,12,1,0,0.008853885712230733,0,0,0.02977667493796526,0.014492753623188406,0
ɔ-oo_e,0,0,0,0,0,0,0,0,0,0,0
ɔ-ou,0,0,14,0,0,0.006947890818858561,0,0,0.034739454094292806,0,0
ɔ-ou_e,0,0,2,0,0,9.925558312655087e-4,0,0,0.004962779156327543,0,0
ɔ-ough,1,0,6,0,0,0.00625635601838669,0.01639344262295082,0,0.01488833746898263,0,0
ɔɪ-awy,0,0,0,0,0,0,0,0,0,0,0
ɔɪ-eu,0,0,0,0,0,0,0,0,0,0,0
ɔɪ-oi,3,0,28,7,0,0.3877777777777778,0.75,0,0.8,0.3888888888888889,0
ɔɪ-oi_e,0,0,6,0,0,0.03428571428571429,0,0,0.17142857142857143,0,0
ɔɪ-oy,1,0,0,11,16,0.37222222222222223,0.25,0,0,0.6111111111111112,1
ɔɪ-oy_e,0,0,1,0,0,0.005714285714285714,0,0,0.02857142857142857,0,0
ɔɪ-oye,0,0,0,0,0,0,0,0,0,0,0
ə-_e,0,2,210,0,0,0.033335273912790356,0,0.011235955056179775,0.15544041450777202,0,0
ə-a,171,64,191,215,96,0.5169886343604755,0.8769230769230769,0.3595505617977528,0.14137675795706883,0.28401585204755614,0.9230769230769231
ə-a_e,0,9,35,0,0,0.015293706700820864,0,0.05056179775280899,0.025906735751295335,0,0
ə-ae,0,0,0,0,0,0,0,0,0,0,0
ə-ah,0,0,0,0,2,0.0038461538461538464,0,0,0,0,0.019230769230769232
ə-ai,0,0,9,1,0,0.0015965472026689951,0,0,0.006661732050333087,0.001321003963011889,0
ə-au,1,0,0,0,0,0.0010256410256410256,0.005128205128205128,0,0,0,0
ə-au_e,0,0,1,0,0,1.4803849000740192e-4,0,0,7.401924500370096e-4,0,0
ə-e,6,30,351,132,2,0.13054387978465126,0.03076923076923077,0.16853932584269662,0.2598075499629904,0.17437252311756934,0.019230769230769232
ə-e_e,0,9,25,0,0,0.013813321800746847,0,0.05056179775280899,0.018504811250925242,0,0
ə-ea,0,0,3,0,1,0.002367192393099129,0,0,0.0022205773501110288,0,0.009615384615384616
ə-ea_e,0,0,1,0,0,1.4803849000740192e-4,0,0,7.401924500370096e-4,0,0
ə-ei,0,0,2,0,0,2.9607698001480384e-4,0,0,0.0014803849000740192,0,0
ə-eo,0,0,4,0,0,5.921539600296077e-4,0,0,0.0029607698001480384,0,0
ə-eou,0,0,2,0,0,2.9607698001480384e-4,0,0,0.0014803849000740192,0,0
ə-ha,0,1,0,0,0,0.0011235955056179774,0,0.0056179775280898875,0,0,0
ə-he,0,1,0,0,0,0.0011235955056179774,0,0.0056179775280898875,0,0,0
ə-hi,0,1,0,0,0,0.0011235955056179774,0,0.0056179775280898875,0,0,0
ə-ho,0,0,0,1,0,2.642007926023778e-4,0,0,0,0.001321003963011889,0
ə-i,0,5,52,173,0,0.05902271612868615,0,0.028089887640449437,0.0384900074019245,0.2285336856010568,0
ə-i_e,0,0,20,0,0,0.0029607698001480384,0,0,0.014803849000740192,0,0
ə-ia,0,0,0,2,3,0.006297632354435525,0,0,0,0.002642007926023778,0.028846153846153848
ə-ia_e,0,0,0,0,0,0,0,0,0,0,0
ə-ie,0,0,7,0,0,0.0010362694300518134,0,0,0.0051813471502590676,0,0
ə-o,15,20,291,188,0,0.13060547509837592,0.07692307692307693,0.11235955056179775,0.2153960029607698,0.24834874504623514,0
ə-o_e,0,0,7,0,0,0.0010362694300518134,0,0,0.0051813471502590676,0,0
ə-oi,0,0,0,2,0,5.284015852047556e-4,0,0,0,0.002642007926023778,0
ə-oi_e,0,0,1,0,0,1.4803849000740192e-4,0,0,7.401924500370096e-4,0,0
ə-on,0,0,0,1,0,2.642007926023778e-4,0,0,0,0.001321003963011889,0
ə-ou,0,20,30,4,0,0.02796986798299112,0,0.11235955056179775,0.02220577350111029,0.005284015852047556,0
ə-u,2,16,100,30,0,0.042758682919981215,0.010256410256410256,0.0898876404494382,0.07401924500370097,0.03963011889035667,0
ə-u_e,0,0,6,0,0,8.882309400444115e-4,0,0,0.0044411547002220575,0,0
ə-ua,0,0,0,2,0,5.284015852047556e-4,0,0,0,0.002642007926023778,0
ə-ui,0,0,2,0,0,2.9607698001480384e-4,0,0,0.0014803849000740192,0,0
ə-y,0,0,1,6,0,0.0017332432456216688,0,0,7.401924500370096e-4,0.007926023778071334,0
ɚ-_e,0,0,3,0,0,5.008347245409015e-4,0,0,0.0025041736227045075,0,0
ɚ-a,0,5,72,0,0,0.028413476011932455,0,0.08196721311475409,0.06010016694490818,0,0
ɚ-a_e,0,0,0,0,0,0,0,0,0,0,0
ɚ-au,0,0,1,0,0,1.669449081803005e-4,0,0,8.347245409015025e-4,0,0
ɚ-e,3,40,704,0,0,0.2759494836152654,0.13636363636363635,0.6557377049180327,0.5876460767946577,0,0
ɚ-e_e,0,1,15,0,0,0.005782862147294672,0,0.01639344262295082,0.012520868113522538,0,0
ɚ-ea,8,0,13,0,0,0.07489755653361664,0.36363636363636365,0,0.010851419031719533,0,0
ɚ-ea_e,0,0,2,0,0,3.33889816360601e-4,0,0,0.001669449081803005,0,0
ɚ-eu,0,0,8,0,0,0.001335559265442404,0,0,0.00667779632721202,0,0
ɚ-he,1,0,1,0,0,0.009257853999089391,0.045454545454545456,0,8.347245409015025e-4,0,0
ɚ-i,2,1,65,0,0,0.03231192573812788,0.09090909090909091,0.01639344262295082,0.05425709515859766,0,0
ɚ-i_e,0,0,1,0,0,1.669449081803005e-4,0,0,8.347245409015025e-4,0,0
ɚ-o,2,5,141,0,0,0.05811449285819137,0.09090909090909091,0.08196721311475409,0.11769616026711185,0,0
ɚ-o_e,0,0,2,0,0,3.33889816360601e-4,0,0,0.001669449081803005,0,0
ɚ-oa,0,0,1,0,0,1.669449081803005e-4,0,0,8.347245409015025e-4,0,0
ɚ-ou,0,0,18,0,0,0.003005008347245409,0,0,0.015025041736227046,0,0
ɚ-ou_e,0,0,1,0,0,1.669449081803005e-4,0,0,8.347245409015025e-4,0,0
ɚ-r,0,0,0,0,0,0,0,0,0,0,0
ɚ-u,5,9,93,0,0,0.09048861863662487,0.22727272727272727,0.14754098360655737,0.07762938230383973,0,0
ɚ-u_e,1,0,53,0,0,0.01793898922446502,0.045454545454545456,0,0.04424040066777963,0,0
ɚ-y,0,0,4,0,0,6.67779632721202e-4,0,0,0.00333889816360601,0,0
ɛ-a,11,3,1,70,0,0.08473168153592987,0.07534246575342465,0.17647058823529413,0.0015290519877675841,0.170316301703163,0
ɛ-a_e,0,0,34,0,0,0.010397553516819572,0,0,0.05198776758409786,0,0
ɛ-aa,0,0,0,0,0,0,0,0,0,0,0
ɛ-ae,2,0,0,0,0,0.0027397260273972603,0.0136986301369863,0,0,0,0
ɛ-ah,0,0,0,0,0,0,0,0,0,0,0
ɛ-ai,6,0,24,5,0,0.017991717647807083,0.0410958904109589,0,0.03669724770642202,0.012165450121654502,0
ɛ-ai_e,0,0,1,0,0,3.058103975535168e-4,0,0,0.0015290519877675841,0,0
ɛ-ay,0,0,0,0,0,0,0,0,0,0,0
ɛ-aye,0,0,1,0,0,3.058103975535168e-4,0,0,0.0015290519877675841,0,0
ɛ-e,117,10,483,298,0,0.5706396188947395,0.8013698630136986,0.5882352941176471,0.7385321100917431,0.7250608272506083,0
ɛ-e_e,9,4,52,0,0,0.0752897313254823,0.06164383561643835,0.23529411764705882,0.07951070336391437,0,0
ɛ-ea,0,0,50,31,0,0.03037567802852742,0,0,0.0764525993883792,0.07542579075425791,0
ɛ-ea_e,0,0,1,0,0,3.058103975535168e-4,0,0,0.0015290519877675841,0,0
ɛ-eh,0,0,0,0,0,0,0,0,0,0,0
ɛ-ei,0,0,2,2,0,0.0015848568048393939,0,0,0.0030581039755351682,0.004866180048661801,0
ɛ-eo,0,0,0,2,0,9.732360097323601e-4,0,0,0,0.004866180048661801,0
ɛ-hei,1,0,0,0,0,0.0013698630136986301,0.00684931506849315,0,0,0,0
ɛ-ie,0,0,5,0,0,0.0015290519877675841,0,0,0.00764525993883792,0,0
ɛ-u,0,0,0,3,0,0.00145985401459854,0,0,0,0.0072992700729927005,0
ɪ-a,0,1,1,1,0,0.003898009581926271,0,0.017241379310344827,8.936550491510277e-4,0.0013550135501355014,0
ɪ-a_e,0,11,34,0,0,0.044007888816985606,0,0.1896551724137931,0.03038427167113494,0,0
ɪ-e,91,0,69,208,0,0.14681259134675365,0.3905579399141631,0,0.06166219839142091,0.28184281842818426,0
ɪ-e_e,0,0,12,0,0,0.0021447721179624667,0,0,0.010723860589812333,0,0
ɪ-ea,2,0,25,4,0,0.007269024283288432,0.008583690987124463,0,0.022341376228775692,0.005420054200542005,0
ɪ-ee,0,0,19,2,0,0.003937894606828106,0,0,0.016979445933869526,0.0027100271002710027,0
ɪ-ei,0,0,3,0,0,5.361930294906167e-4,0,0,0.002680965147453083,0,0
ɪ-eo,0,0,0,1,0,2.7100271002710027e-4,0,0,0,0.0013550135501355014,0
ɪ-hi,0,2,0,11,0,0.009877581534436033,0,0.034482758620689655,0,0.014905149051490514,0
ɪ-i,140,42,825,489,0,0.5449726683398107,0.6008583690987125,0.7241379310344828,0.7372654155495979,0.6626016260162602,0
ɪ-i_e,0,2,85,0,0,0.022088687559705403,0,0.034482758620689655,0.07596067917783736,0,0
ɪ-ia,0,0,0,0,0,0,0,0,0,0,0
ɪ-ia_e,0,0,3,0,0,5.361930294906167e-4,0,0,0.002680965147453083,0,0
ɪ-ie,0,0,5,0,0,8.936550491510277e-4,0,0,0.004468275245755138,0,0
ɪ-ie_e,0,0,4,0,0,7.149240393208221e-4,0,0,0.0035746201966041107,0,0
ɪ-o,0,0,0,1,0,2.7100271002710027e-4,0,0,0,0.0013550135501355014,0
ɪ-u,0,0,3,1,0,8.07195739517717e-4,0,0,0.002680965147453083,0.0013550135501355014,0
ɪ-ui,0,0,7,2,0,0.0017931224888656395,0,0,0.006255585344057194,0.0027100271002710027,0
ɪ-y,0,0,24,18,0,0.009167593016412737,0,0,0.021447721179624665,0.024390243902439025,0
ɹ-lo,0,0,0,1,0,3.053435114503817e-4,0,0,0,0.0015267175572519084,0
ɹ-o,0,0,0,0,0,0,0,0,0,0,0
ɹ-or,0,0,1,0,0,1.4184397163120567e-4,0,0,7.092198581560284e-4,0,0
ɹ-r,372,285,1407,643,869,0.9300848218569934,0.9095354523227384,0.7681940700808625,0.997872340425532,0.981679389312977,0.9931428571428571
ɹ-ra,0,0,0,1,0,3.053435114503817e-4,0,0,0,0.0015267175572519084,0
ɹ-rh,7,0,0,0,0,0.0034229828850855745,0.017114914425427872,0,0,0,0
ɹ-ro,0,0,1,0,0,1.4184397163120567e-4,0,0,7.092198581560284e-4,0,0
ɹ-rps,0,0,0,0,1,2.285714285714286e-4,0,0,0,0,0.001142857142857143
ɹ-rr,0,80,0,8,4,0.04648371844200737,0,0.215633423180593,0,0.012213740458015267,0.004571428571428572
ɹ-rrh,0,2,0,1,1,0.0016120820559247754,0,0.005390835579514825,0,0.0015267175572519084,0.001142857142857143
ɹ-rt,0,0,0,1,0,3.053435114503817e-4,0,0,0,0.0015267175572519084,0
ɹ-wr,30,4,1,0,0,0.016968104853803883,0.07334963325183375,0.01078167115902965,7.092198581560284e-4,0,0
ʃ-c,0,6,0,2,0,0.037844611528822056,0,0.022556390977443608,0,0.16666666666666666,0
ʃ-ch,12,4,0,0,9,0.04091905853759774,0.0967741935483871,0.015037593984962405,0,0,0.09278350515463918
ʃ-chs,0,1,0,0,0,7.518796992481202e-4,0,0.0037593984962406013,0,0,0
ʃ-ci,0,23,0,0,0,0.017293233082706767,0,0.08646616541353383,0,0,0
ʃ-s,2,3,0,0,0,0.005481445549357264,0.016129032258064516,0.011278195488721804,0,0,0
ʃ-sc,0,1,0,0,0,7.518796992481202e-4,0,0.0037593984962406013,0,0,0
ʃ-sch,2,1,0,0,0,0.003977686150861024,0.016129032258064516,0.0037593984962406013,0,0,0
ʃ-sci,0,2,0,0,0,0.0015037593984962405,0,0.007518796992481203,0,0,0
ʃ-sh,108,48,4,10,88,0.7583937395867454,0.8709677419354839,0.18045112781954886,1,0.8333333333333334,0.9072164948453608
ʃ-shh,0,0,0,0,0,0,0,0,0,0,0
ʃ-shi,0,2,0,0,0,0.0015037593984962405,0,0.007518796992481203,0,0,0
ʃ-si,0,7,0,0,0,0.005263157894736842,0,0.02631578947368421,0,0,0
ʃ-ss,0,5,0,0,0,0.0037593984962406013,0,0.018796992481203006,0,0,0
ʃ-ssi,0,13,0,0,0,0.009774436090225564,0,0.04887218045112782,0,0,0
ʃ-t,0,8,0,0,0,0.006015037593984962,0,0.03007518796992481,0,0,0
ʃ-ti,0,142,0,0,0,0.1067669172932331,0,0.5338345864661654,0,0,0
ʃ-xi,0,0,0,0,0,0,0,0,0,0,0
ʊ-eu,0,0,2,0,0,0.004123711340206186,0,0,0.020618556701030927,0,0
ʊ-o,0,0,3,1,0,0.01206791995148575,0,0,0.030927835051546393,0.029411764705882353,0
ʊ-oo,0,0,53,11,0,0.1739842328684051,0,0,0.5463917525773195,0.3235294117647059,0
ʊ-ou,0,0,5,3,0,0.027956337174044877,0,0,0.05154639175257732,0.08823529411764706,0
ʊ-ow,0,0,0,0,1,0.2,0,0,0,0,1
ʊ-u,0,0,28,18,0,0.16361431170406307,0,0,0.28865979381443296,0.5294117647058824,0
ʊ-u_e,0,0,6,0,0,0.012371134020618558,0,0,0.061855670103092786,0,0
ʊ-uo,0,0,0,1,0,0.0058823529411764705,0,0,0,0.029411764705882353,0
ʌ-_e,0,0,7,0,0,0.0031180400890868597,0,0,0.015590200445434299,0,0
ʌ-a,0,0,2,1,0,0.001983764771745348,0,0,0.004454342984409799,0.00546448087431694,0
ʌ-au_e,0,0,1,0,0,4.454342984409799e-4,0,0,0.0022271714922048997,0,0
ʌ-o,6,0,26,40,0,0.0701119535688158,0.07407407407407407,0,0.05790645879732739,0.2185792349726776,0
ʌ-o_e,0,0,24,0,0,0.010690423162583519,0,0,0.053452115812917596,0,0
ʌ-oe,0,0,1,0,0,4.454342984409799e-4,0,0,0.0022271714922048997,0,0
ʌ-oo,0,0,2,1,0,0.001983764771745348,0,0,0.004454342984409799,0.00546448087431694,0
ʌ-ou,0,0,10,8,0,0.013197512383316904,0,0,0.022271714922048998,0.04371584699453552,0
ʌ-u,75,1,363,133,0,0.6922330267760916,0.9259259259259259,1,0.8084632516703786,0.726775956284153,0
ʌ-u_e,0,0,13,0,0,0.005790645879732739,0,0,0.028953229398663696,0,0
ʌ-uh,0,0,0,0,0,0,0,0,0,0,0
ʒ-g,0,0,0,0,7,0.2,0,0,0,0,1
ʒ-j,0,0,0,0,0,0,0,0,0,0,0
ʒ-s,0,11,0,2,0,0.3157894736842105,0,0.5789473684210527,0,1,0
ʒ-si,0,7,0,0,0,0.07368421052631578,0,0.3684210526315789,0,0,0
ʒ-ti,0,0,0,0,0,0,0,0,0,0,0
ʒ-z,0,1,0,0,0,0.010526315789473684,0,0.05263157894736842,0,0,0
θ-th,73,34,0,19,69,0.8,1,1,0,1,1
θ-tth,0,0,0,0,0,0,0,0,0,0,0
