PG mapping,wi,si,sm,sf,wf,consistency,wi_consistency,si_consistency,sm_consistency,sf_consistency,wf_consistency
ɔ-oa_e,0,0,2,0,0,0.001084010840108401,0,0,0.005420054200542005,0,0
ɔ-oo,0,0,12,1,0,0.009952340902719372,0,0,0.032520325203252036,0.017241379310344827,0
ɔ-oo_e,0,0,0,0,0,0,0,0,0,0,0
ɔ-ou,0,0,14,0,0,0.007588075880758808,0,0,0.037940379403794036,0,0
ɔ-ou_e,0,0,2,0,0,0.001084010840108401,0,0,0.005420054200542005,0,0
ɔ-ough,1,0,6,0,0,0.0071736011477761845,0.0196078431372549,0,0.016260162601626018,0,0
ɔɪ-awy,0,0,0,0,0,0,0,0,0,0,0
ɔɪ-eu,0,0,0,0,0,0,0,0,0,0,0
ɔɪ-oi,3,0,26,5,0,0.37916666666666665,0.75,0,0.8125,0.3333333333333333,0
ɔɪ-oi_e,0,0,5,0,0,0.03125,0,0,0.15625,0,0
ɔɪ-oy,1,0,0,10,12,0.3833333333333333,0.25,0,0,0.6666666666666666,1
ɔɪ-oy_e,0,0,1,0,0,0.00625,0,0,0.03125,0,0
ɔɪ-oye,0,0,0,0,0,0,0,0,0,0,0
ə-_e,0,2,201,0,0,0.035509803921568626,0,0.013333333333333334,0.1642156862745098,0,0
ə-a,157,53,174,170,75,0.5241016166338779,0.8820224719101124,0.35333333333333333,0.14215686274509803,0.2814569536423841,0.9615384615384616
ə-a_e,0,7,29,0,0,0.0140718954248366,0,0.04666666666666667,0.02369281045751634,0,0
ə-ae,0,0,0,0,0,0,0,0,0,0,0
ə-ah,0,0,0,0,1,0.002564102564102564,0,0,0,0,0.01282051282051282
ə-ai,0,0,9,0,0,0.0014705882352941176,0,0,0.007352941176470588,0,0
ə-au,1,0,0,0,0,0.0011235955056179774,0.0056179775280898875,0,0,0,0
ə-au_e,0,0,1,0,0,1.6339869281045753e-4,0,0,8.169934640522876e-4,0,0
ə-e,6,25,333,97,1,0.12916997893503934,0.033707865168539325,0.16666666666666666,0.27205882352941174,0.1605960264900662,0.01282051282051282
ə-e_e,0,9,22,0,0,0.015594771241830063,0,0.06,0.017973856209150325,0,0
ə-ea,0,0,3,0,0,4.901960784313725e-4,0,0,0.0024509803921568627,0,0
ə-ea_e,0,0,1,0,0,1.6339869281045753e-4,0,0,8.169934640522876e-4,0,0
ə-ei,0,0,1,0,0,1.6339869281045753e-4,0,0,8.169934640522876e-4,0,0
ə-eo,0,0,4,0,0,6.535947712418301e-4,0,0,0.0032679738562091504,0,0
ə-eou,0,0,2,0,0,3.2679738562091506e-4,0,0,0.0016339869281045752,0,0
ə-ha,0,0,0,0,0,0,0,0,0,0,0
ə-he,0,0,0,0,0,0,0,0,0,0,0
ə-hi,0,0,0,0,0,0,0,0,0,0,0
ə-ho,0,0,0,1,0,3.3112582781456954e-4,0,0,0,0.0016556291390728477,0
ə-i,0,4,42,140,0,0.058553694325412284,0,0.02666666666666667,0.03431372549019608,0.23178807947019867,0
ə-i_e,0,0,17,0,0,0.0027777777777777775,0,0,0.013888888888888888,0,0
ə-ia,0,0,0,2,1,0.003226354219731703,0,0,0,0.0033112582781456954,0.01282051282051282
ə-ia_e,0,0,0,0,0,0,0,0,0,0,0
ə-ie,0,0,6,0,0,9.80392156862745e-4,0,0,0.004901960784313725,0,0
ə-o,13,20,258,158,0,0.1357481517795004,0.07303370786516854,0.13333333333333333,0.2107843137254902,0.26158940397350994,0
ə-o_e,0,0,6,0,0,9.80392156862745e-4,0,0,0.004901960784313725,0,0
ə-oi,0,0,0,1,0,3.3112582781456954e-4,0,0,0,0.0016556291390728477,0
ə-oi_e,0,0,1,0,0,1.6339869281045753e-4,0,0,8.169934640522876e-4,0,0
ə-on,0,0,0,1,0,3.3112582781456954e-4,0,0,0,0.0016556291390728477,0
ə-ou,0,15,16,4,0,0.0239388823962256,0,0.1,0.013071895424836602,0.006622516556291391,0
ə-u,1,15,91,25,0,0.04427102224673385,0.0056179775280898875,0.1,0.07434640522875817,0.041390728476821195,0
ə-u_e,0,0,4,0,0,6.535947712418301e-4,0,0,0.0032679738562091504,0,0
ə-ua,0,0,0,2,0,6.622516556291391e-4,0,0,0,0.0033112582781456954,0
ə-ui,0,0,2,0,0,3.2679738562091506e-4,0,0,0.0016339869281045752,0,0
ə-y,0,0,1,3,0,0.0011567761762541662,0,0,8.169934640522876e-4,0.004966887417218543,0
ɚ-_e,0,0,2,0,0,3.6563071297989033e-4,0,0,0.0018281535648994515,0,0
ɚ-a,0,4,63,0,0,0.02606282200432109,0,0.07272727272727272,0.05758683729433273,0,0
ɚ-a_e,0,0,0,0,0,0,0,0,0,0,0
ɚ-au,0,0,1,0,0,1.8281535648994517e-4,0,0,9.140767824497258e-4,0,0
ɚ-e,0,39,658,0,0,0.2621106863885657,0,0.7090909090909091,0.6014625228519196,0,0
ɚ-e_e,0,0,14,0,0,0.002559414990859232,0,0,0.012797074954296161,0,0
ɚ-ea,8,0,11,0,0,0.09612861598021293,0.47058823529411764,0,0.010054844606946984,0,0
ɚ-ea_e,0,0,2,0,0,3.6563071297989033e-4,0,0,0.0018281535648994515,0,0
ɚ-eu,0,0,4,0,0,7.312614259597807e-4,0,0,0.003656307129798903,0,0
ɚ-he,1,0,1,0,0,0.011947521238842886,0.058823529411764705,0,9.140767824497258e-4,0,0
ɚ-i,0,0,58,0,0,0.010603290676416818,0,0,0.05301645338208409,0,0
ɚ-i_e,0,0,0,0,0,0,0,0,0,0,0
ɚ-o,2,4,124,0,0,0.06074397051491363,0.11764705882352941,0.07272727272727272,0.113345521023766,0,0
ɚ-o_e,0,0,2,0,0,3.6563071297989033e-4,0,0,0.0018281535648994515,0,0
ɚ-oa,0,0,1,0,0,1.8281535648994517e-4,0,0,9.140767824497258e-4,0,0
ɚ-ou,0,0,15,0,0,0.002742230347349177,0,0,0.013711151736745886,0,0
ɚ-ou_e,0,0,0,0,0,0,0,0,0,0,0
ɚ-r,0,0,0,0,0,0,0,0,0,0,0
ɚ-u,5,8,86,0,0,0.10363655916080908,0.29411764705882354,0.14545454545454545,0.07861060329067641,0,0
ɚ-u_e,1,0,49,0,0,0.020722658350360253,0.058823529411764705,0,0.044789762340036565,0,0
ɚ-y,0,0,3,0,0,5.484460694698354e-4,0,0,0.002742230347349177,0,0
ɛ-a,9,1,1,61,0,0.06901060548212075,0.0743801652892562,0.1,0.001697792869269949,0.16897506925207756,0
ɛ-a_e,0,0,33,0,0,0.011205432937181663,0,0,0.05602716468590832,0,0
ɛ-aa,0,0,0,0,0,0,0,0,0,0,0
ɛ-ae,1,0,0,0,0,0.001652892561983471,0.008264462809917356,0,0,0,0
ɛ-ah,0,0,0,0,0,0,0,0,0,0,0
ɛ-ai,6,0,23,5,0,0.02049728567303567,0.049586776859504134,0,0.03904923599320883,0.013850415512465374,0
ɛ-ai_e,0,0,1,0,0,3.3955857385398983e-4,0,0,0.001697792869269949,0,0
ɛ-ay,0,0,0,0,0,0,0,0,0,0,0
ɛ-aye,0,0,1,0,0,3.3955857385398983e-4,0,0,0.001697792869269949,0,0
ɛ-e,95,8,430,259,0,0.6065252848547866,0.7851239669421488,0.8,0.7300509337860781,0.7174515235457064,0
ɛ-e_e,9,1,43,0,0,0.0494770517335728,0.0743801652892562,0.1,0.0730050933786078,0,0
ɛ-ea,0,0,49,29,0,0.03270485211330533,0,0,0.0831918505942275,0.08033240997229917,0
ɛ-ea_e,0,0,1,0,0,3.3955857385398983e-4,0,0,0.001697792869269949,0,0
ɛ-eh,0,0,0,0,0,0,0,0,0,0,0
ɛ-ei,0,0,2,2,0,0.0017871503887052094,0,0,0.003395585738539898,0.00554016620498615,0
ɛ-eo,0,0,0,2,0,0.00110803324099723,0,0,0,0.00554016620498615,0
ɛ-hei,1,0,0,0,0,0.001652892561983471,0.008264462809917356,0,0,0,0
ɛ-ie,0,0,5,0,0,0.001697792869269949,0,0,0.008488964346349746,0,0
ɛ-u,0,0,0,3,0,0.001662049861495845,0,0,0,0.008310249307479225,0
ɪ-a,0,1,1,1,0,0.0045072196620583715,0,0.02,0.001,0.0015360983102918587,0
ɪ-a_e,0,10,30,0,0,0.046,0,0.2,0.03,0,0
ɪ-e,74,0,68,189,0,0.14566451612903225,0.37,0,0.068,0.2903225806451613,0
ɪ-e_e,0,0,10,0,0,0.002,0,0,0.01,0,0
ɪ-ea,2,0,24,4,0,0.008028878648233487,0.01,0,0.024,0.006144393241167435,0
ɪ-ee,0,0,16,1,0,0.0035072196620583715,0,0,0.016,0.0015360983102918587,0
ɪ-ei,0,0,3,0,0,6.000000000000001e-4,0,0,0.003,0,0
ɪ-eo,0,0,0,1,0,3.0721966205837174e-4,0,0,0,0.0015360983102918587,0
ɪ-hi,0,1,0,11,0,0.00737941628264209,0,0.02,0,0.016897081413210446,0
ɪ-i,124,36,745,425,0,0.5475683563748079,0.62,0.72,0.745,0.65284178187404,0
ɪ-i_e,0,2,72,0,0,0.022399999999999996,0,0.04,0.072,0,0
ɪ-ia,0,0,0,0,0,0,0,0,0,0,0
ɪ-ia_e,0,0,3,0,0,6.000000000000001e-4,0,0,0.003,0,0
ɪ-ie,0,0,4,0,0,8e-4,0,0,0.004,0,0
ɪ-ie_e,0,0,3,0,0,6.000000000000001e-4,0,0,0.003,0,0
ɪ-o,0,0,0,1,0,3.0721966205837174e-4,0,0,0,0.0015360983102918587,0
ɪ-u,0,0,3,1,0,9.072196620583718e-4,0,0,0.003,0.0015360983102918587,0
ɪ-ui,0,0,6,2,0,0.0018144393241167436,0,0,0.006,0.0030721966205837174,0
ɪ-y,0,0,12,15,0,0.007008294930875576,0,0,0.012,0.02304147465437788,0
ɹ-lo,0,0,0,1,0,3.5087719298245617e-4,0,0,0,0.0017543859649122807,0
ɹ-o,0,0,0,0,0,0,0,0,0,0,0
ɹ-or,0,0,1,0,0,1.5772870662460566e-4,0,0,7.886435331230284e-4,0,0
ɹ-r,332,236,1265,560,800,0.9290823769948691,0.9222222222222223,0.7468354430379747,0.9976340694006309,0.9824561403508771,0.9962640099626401
ɹ-ra,0,0,0,1,0,3.5087719298245617e-4,0,0,0,0.0017543859649122807,0
ɹ-rh,4,0,0,0,0,0.0022222222222222222,0.011111111111111112,0,0,0,0
ɹ-ro,0,0,1,0,0,1.5772870662460566e-4,0,0,7.886435331230284e-4,0,0
ɹ-rps,0,0,0,0,0,0,0,0,0,0,0
ɹ-rr,0,77,0,8,2,0.05203932676403085,0,0.24367088607594936,0,0.014035087719298246,0.0024906600249066002
ɹ-rrh,0,0,0,0,1,2.4906600249066e-4,0,0,0,0,0.0012453300124533001
ɹ-rt,0,0,0,0,0,0,0,0,0,0,0
ɹ-wr,24,3,1,0,0,0.015389796217173127,0.06666666666666667,0.00949367088607595,7.886435331230284e-4,0,0
ʃ-c,0,5,0,2,0,0.03757062146892655,0,0.0211864406779661,0,0.16666666666666666,0
ʃ-ch,7,4,0,0,2,0.021235847419912045,0.06542056074766354,0.01694915254237288,0,0,0.023809523809523808
ʃ-chs,0,0,0,0,0,0,0,0,0,0,0
ʃ-ci,0,18,0,0,0,0.015254237288135594,0,0.07627118644067797,0,0,0
ʃ-s,2,3,0,0,0,0.0062806906383652775,0.018691588785046728,0.012711864406779662,0,0,0
ʃ-sc,0,0,0,0,0,0,0,0,0,0,0
ʃ-sch,0,0,0,0,0,0,0,0,0,0,0
ʃ-sci,0,1,0,0,0,8.47457627118644e-4,0,0.00423728813559322,0,0,0
ʃ-sh,98,48,4,10,82,0.7857602980999148,0.9158878504672897,0.2033898305084746,1,0.8333333333333334,0.9761904761904762
ʃ-shh,0,0,0,0,0,0,0,0,0,0,0
ʃ-shi,0,2,0,0,0,0.001694915254237288,0,0.00847457627118644,0,0,0
ʃ-si,0,3,0,0,0,0.0025423728813559325,0,0.012711864406779662,0,0,0
ʃ-ss,0,5,0,0,0,0.00423728813559322,0,0.0211864406779661,0,0,0
ʃ-ssi,0,12,0,0,0,0.01016949152542373,0,0.05084745762711865,0,0,0
ʃ-t,0,6,0,0,0,0.005084745762711865,0,0.025423728813559324,0,0,0
ʃ-ti,0,129,0,0,0,0.10932203389830508,0,0.5466101694915254,0,0,0
ʃ-xi,0,0,0,0,0,0,0,0,0,0,0
ʊ-eu,0,0,0,0,0,0,0,0,0,0,0
ʊ-o,0,0,3,1,0,0.013118279569892472,0,0,0.03225806451612903,0.03333333333333333,0
ʊ-oo,0,0,51,11,0,0.18301075268817205,0,0,0.5483870967741935,0.36666666666666664,0
ʊ-ou,0,0,5,2,0,0.024086021505376344,0,0,0.053763440860215055,0.06666666666666667,0
ʊ-ow,0,0,0,0,1,0.2,0,0,0,0,1
ʊ-u,0,0,28,16,0,0.16688172043010754,0,0,0.3010752688172043,0.5333333333333333,0
ʊ-u_e,0,0,6,0,0,0.012903225806451613,0,0,0.06451612903225806,0,0
ʊ-uo,0,0,0,0,0,0,0,0,0,0,0
ʌ-_e,0,0,7,0,0,0.003365384615384615,0,0,0.016826923076923076,0,0
ʌ-a,0,0,2,1,0,0.002104395604395604,0,0,0.004807692307692308,0.005714285714285714,0
ʌ-au_e,0,0,1,0,0,4.807692307692308e-4,0,0,0.002403846153846154,0,0
ʌ-o,6,0,26,40,0,0.07340415913200724,0.0759493670886076,0,0.0625,0.22857142857142856,0
ʌ-o_e,0,0,23,0,0,0.011057692307692307,0,0,0.055288461538461536,0,0
ʌ-oe,0,0,1,0,0,4.807692307692308e-4,0,0,0.002403846153846154,0,0
ʌ-oo,0,0,2,1,0,0.002104395604395604,0,0,0.004807692307692308,0.005714285714285714,0
ʌ-ou,0,0,9,8,0,0.013469780219780219,0,0,0.021634615384615384,0.045714285714285714,0
ʌ-u,73,1,333,125,0,0.6877634232855752,0.9240506329113924,1,0.8004807692307693,0.7142857142857143,0
ʌ-u_e,0,0,12,0,0,0.0057692307692307696,0,0,0.028846153846153848,0,0
ʌ-uh,0,0,0,0,0,0,0,0,0,0,0
ʒ-g,0,0,0,0,3,0.2,0,0,0,0,1
ʒ-j,0,0,0,0,0,0,0,0,0,0,0
ʒ-s,0,11,0,2,0,0.3157894736842105,0,0.5789473684210527,0,1,0
ʒ-si,0,7,0,0,0,0.07368421052631578,0,0.3684210526315789,0,0,0
ʒ-ti,0,0,0,0,0,0,0,0,0,0,0
ʒ-z,0,1,0,0,0,0.010526315789473684,0,0.05263157894736842,0,0,0
θ-th,61,28,0,19,56,0.8,1,1,0,1,1
θ-tth,0,0,0,0,0,0,0,0,0,0,0
