PG mapping,consistency_bin_2,consistency_bin_3,consistency_bin_4,consistency_bin_5,consistency_bin_6,consistency_bin_7,consistency_bin_8,consistency_bin_9,consistency_bin_10,consistency_bin_11,consistency_bin_12,consistency_bin_13,consistency_bin_14,consistency_bin_15,consistency_bin_16,consistency_bin_17,consistency_bin_18,consistency_bin_19,consistency_bin_20,consistency_bin_21,consistency_bin_22,consistency_bin_23,consistency_bin_24
oʊ-au,0,0,0,0,0,0,0,0,0,0.00117647058823529,0.00114942528735632,0.0011049723756906,0.00108695652173913,0.0010752688172043,0.0010752688172043,0.0010752688172043,0.0010752688172043,0.0010752688172043,0.0010752688172043,0.0010752688172043,0.0010752688172043,0.0010752688172043,0.0010752688172043
oʊ-au_e,0,0,0,0,0,0,0,0,0,8.298755186721991e-4,7.782101167315176e-4,7.604562737642585e-4,7.462686567164179e-4,0.00148698884758364,0.00148698884758364,0.00148698884758364,0.00148698884758364,0.00148698884758364,0.00148698884758364,0.00148698884758364,0.00148698884758364,0.00148698884758364,0.00148698884758364
oʊ-aux,0,0,0,0,0,0,0,0,0,0,0,0,0.00151515151515151,0.00149253731343283,0.00148148148148148,0.00148148148148148,0.00148148148148148,0.00148148148148148,0.00148148148148148,0.00148148148148148,0.00148148148148148,0.00148148148148148,0.00148148148148148
oʊ-eau,0,0,0,0,0,0,0,0,0,0.00336134453781512,0.00483870967741935,0.0048,0.00454545454545454,0.0044776119402985,0.00592592592592592,0.00592592592592592,0.00592592592592592,0.00592592592592592,0.00592592592592592,0.00592592592592592,0.00592592592592592,0.00592592592592592,0.00592592592592592
oʊ-eaux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oʊ-eou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oʊ-ew,0,0,0,0,0,0.00457922299354524,0.00330409169494781,0.00254541247252111,0.00216700703426367,0.00200634610690749,0.00192763540408783,0.00186542864945486,0.00183322517845554,0.00181876324099612,0.00181876324099612,0.00181876324099612,0.00181876324099612,0.00181876324099612,0.00181876324099612,0.00181876324099612,0.00181876324099612,0.00181876324099612,0.00181876324099612
oʊ-o,0.2,0.2,0.2571428571428571,0.4020833333333333,0.39148679572020534,0.6021541046552967,0.5105215321721515,0.5138144429808043,0.5617041933062114,0.5655466622710948,0.568501291949374,0.5751875229952493,0.5764287842808284,0.5872451130475823,0.5725712600901472,0.5725712600901472,0.5725712600901472,0.5725712600901472,0.5725712600901472,0.5725712600901472,0.5725712600901472,0.5725712600901472,0.5725712600901472
oʊ-o_e,0,0,0.05714285714285714,0.0625,0.10144927536231883,0.09915966386554624,0.19937888198757764,0.17950248756218906,0.1597977243994943,0.16004742145820983,0.162201222901612,0.16360673546985333,0.16236673773987206,0.15483271375464686,0.1714993804213135,0.1714993804213135,0.1714993804213135,0.1714993804213135,0.1714993804213135,0.1714993804213135,0.1714993804213135,0.1714993804213135,0.1714993804213135
oʊ-oa,0,0,0.05714285714285714,0.09791666666666668,0.0622894633764199,0.09857546329001528,0.08756504933901685,0.08447601571299211,0.08516948686909816,0.08431719122956613,0.0817597947605838,0.0777652837006071,0.07897484302416165,0.07870218859671406,0.07869113276476271,0.07869113276476271,0.07869113276476271,0.07869113276476271,0.07869113276476271,0.07869113276476271,0.07869113276476271,0.07869113276476271,0.07869113276476271
oʊ-oa_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oʊ-oe,0,0,0.02,0.00952380952380952,0.01593172119487908,0.01135888401049439,0.01214126442865329,0.01205107564601534,0.01239775717899942,0.01292025523902507,0.01238326487565806,0.01222588492321912,0.01393182309794899,0.01524605059604245,0.01515760394043161,0.01515760394043161,0.01515760394043161,0.01515760394043161,0.01515760394043161,0.01515760394043161,0.01515760394043161,0.01515760394043161,0.01515760394043161
oʊ-oh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oʊ-oo,0,0,0,0,0,0,0,0,0,0,7.782101167315176e-4,7.604562737642585e-4,7.462686567164179e-4,7.434944237918215e-4,7.434944237918215e-4,7.434944237918215e-4,7.434944237918215e-4,7.434944237918215e-4,7.434944237918215e-4,7.434944237918215e-4,7.434944237918215e-4,7.434944237918215e-4,7.434944237918215e-4
oʊ-os,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oʊ-ot,0,0,0,0,0,0,0,0,0.00186915887850467,0.00168067226890756,0.00161290322580645,0.0016,0.00151515151515151,0.00149253731343283,0.00148148148148148,0.00148148148148148,0.00148148148148148,0.00148148148148148,0.00148148148148148,0.00148148148148148,0.00148148148148148,0.00148148148148148,0.00148148148148148
oʊ-ou,0,0,0,0.00625,0.00289855072463768,0.00168067226890756,0.00248447204968944,0.00298507462686567,0.00353982300884955,0.00414937759336099,0.00389105058365758,0.00380228136882129,0.00373134328358208,0.0037174721189591,0.0037174721189591,0.0037174721189591,0.0037174721189591,0.0037174721189591,0.0037174721189591,0.0037174721189591,0.0037174721189591,0.0037174721189591,0.0037174721189591
oʊ-ou_e,0,0,0,0,0,0,0.00124223602484472,9.950248756218905e-4,8.849557522123894e-4,8.298755186721991e-4,7.782101167315176e-4,7.604562737642585e-4,7.462686567164179e-4,7.434944237918215e-4,7.434944237918215e-4,7.434944237918215e-4,7.434944237918215e-4,7.434944237918215e-4,7.434944237918215e-4,7.434944237918215e-4,7.434944237918215e-4,7.434944237918215e-4,7.434944237918215e-4
oʊ-ough,0,0,0,0.01333333333333333,0.0054054054054054,0.00967821174158683,0.00965679237896385,0.05006102589477157,0.03733011536749854,0.03647058823529411,0.03778536998781715,0.03767640094711917,0.03874929418407678,0.03503049269780131,0.03218637992831541,0.03218637992831541,0.03218637992831541,0.03218637992831541,0.03218637992831541,0.03218637992831541,0.03218637992831541,0.03218637992831541,0.03218637992831541
oʊ-ow,0,0,0.20857142857142855,0.20839285714285713,0.22053878821613376,0.17281377717460775,0.16259456881304382,0.14091546486427728,0.12417971023545418,0.11589233807442252,0.11130614559671335,0.10848412074869232,0.1038749699359693,0.10271042786198152,0.10224608292002464,0.10224608292002464,0.10224608292002464,0.10224608292002464,0.10224608292002464,0.10224608292002464,0.10224608292002464,0.10224608292002464,0.10224608292002464
oʊ-owe,0,0,0,0,0,0,0.01111111111111111,0.01052631578947368,0.00909090909090909,0.00909090909090909,0.00869565217391304,0.008,0.00769230769230769,0.00769230769230769,0.00769230769230769,0.00769230769230769,0.00769230769230769,0.00769230769230769,0.00769230769230769,0.00769230769230769,0.00769230769230769,0.00769230769230769,0.00769230769230769
p-bp,0,0,0,0,0,0,0,0,0,0,0,0,0,5.571030640668524e-4,5.524861878453038e-4,5.524861878453038e-4,5.524861878453038e-4,5.524861878453038e-4,5.524861878453038e-4,5.524861878453038e-4,5.524861878453038e-4,5.524861878453038e-4,5.524861878453038e-4
p-gh,0,0,0,0,0.00277777777777777,0.00165289256198347,0.00123456790123456,0.00111111111111111,9.852216748768472e-4,9.389671361502348e-4,8.771929824561403e-4,8.51063829787234e-4,8.438818565400843e-4,8.438818565400843e-4,8.368200836820083e-4,8.333333333333333e-4,8.333333333333333e-4,8.333333333333333e-4,8.333333333333333e-4,8.333333333333333e-4,8.333333333333333e-4,8.333333333333333e-4,8.333333333333333e-4
p-p,0,0.4,0.923076923076923,0.92,0.9198072562358276,0.9326814417723508,0.9483135448047728,0.9473506052895366,0.94920236236493,0.9503760405256066,0.9506879411446076,0.9519193829403564,0.9530121156616614,0.9527930301870284,0.9525965170424626,0.9526000037928114,0.9526000037928114,0.9526000037928114,0.9526000037928114,0.9526000037928114,0.9526000037928114,0.9526000037928114,0.9526000037928114
p-pp,0,0,0.07692307692307693,0.08,0.07741496598639455,0.06566566566566566,0.05045188729399254,0.05153828359935229,0.049812415960193,0.04868499233824312,0.04843486587293628,0.04722955322985658,0.04614400248179853,0.04580598489236471,0.04601417668601,0.04601417668601,0.04601417668601,0.04601417668601,0.04601417668601,0.04601417668601,0.04601417668601,0.04601417668601,0.04601417668601
s-c,0,0,0.02105263157894736,0.19869586204600684,0.127402366997805,0.11768326951834748,0.1297976518421103,0.1388990173075143,0.15294425767261863,0.1528010819929438,0.15146916874804023,0.14908758972644717,0.14950332437727404,0.14991162488785484,0.1484420771422923,0.14876226071726648,0.14864054261132215,0.14864054261132215,0.14864054261132215,0.14864054261132215,0.14864054261132215,0.14864054261132215,0.14864054261132215
s-es,0,0,0,0.01052631578947368,0.00747663551401869,0.0041025641025641,0.00293040293040293,0.00221606648199446,0.00186915887850467,0.00165975103734439,0.00157480314960629,0.00153256704980842,0.00149253731343283,0.00146520146520146,0.00145719489981785,0.00144927536231884,0.00144665461121157,0.00144665461121157,0.00144665461121157,0.00144665461121157,0.00144665461121157,0.00144665461121157,0.00144665461121157
s-ps,0,0,0,0,0,0,0,5.221932114882506e-4,4.618937644341802e-4,6.437768240343348e-4,8.221993833504625e-4,0.00100200400801603,9.891196834817012e-4,9.852216748768472e-4,9.813542688910698e-4,9.794319294809011e-4,9.794319294809011e-4,9.794319294809011e-4,9.794319294809011e-4,9.794319294809011e-4,9.794319294809011e-4,9.794319294809011e-4,9.794319294809011e-4
s-s,0,0.6,0.7368421052631579,0.7149439062552017,0.7404406327080174,0.745258474053352,0.7362789974532383,0.7380514254117028,0.7320598139781003,0.7346212569708661,0.7367529337776635,0.7410216199250026,0.7409057634935411,0.7407427154496175,0.7422809256000809,0.7420120963606015,0.7418825612717369,0.7418825612717369,0.7418825612717369,0.7418825612717369,0.7418825612717369,0.7418825612717369,0.7418825612717369
s-sc,0,0,0,0.00147058823529411,6.779661016949152e-4,4.415011037527594e-4,0.00159468438538205,0.00274779072102831,0.00271115464454848,0.00299988241519195,0.00348410293354659,0.00410126984251159,0.00466462350602951,0.00497175006839457,0.00522910117918947,0.00568870454166143,0.00568673897833098,0.00568673897833098,0.00568673897833098,0.00568673897833098,0.00568673897833098,0.00568673897833098,0.00568673897833098
s-ss,0,0,0.04210526315789473,0.06146010186757215,0.09703871829105472,0.11298666861285458,0.1151871542205968,0.10622381494280206,0.09809522408684604,0.09573183579322384,0.09448250381571284,0.09229017566688354,0.0914165292098424,0.0910096925009846,0.09052994946299428,0.0900805822858148,0.09033904254616865,0.09033904254616865,0.09033904254616865,0.09033904254616865,0.09033904254616865,0.09033904254616865,0.09033904254616865
s-st,0,0,0,0.0064516129032258,0.02228571428571428,0.01586021505376344,0.01190767616716209,0.00963628762541806,0.00905836575875486,0.00864067439409905,0.00834776156319564,0.00797394429469901,0.00782029048341643,0.00775677984198163,0.00765078376414408,0.00762037251719607,0.00762037251719607,0.00762037251719607,0.00762037251719607,0.00762037251719607,0.00762037251719607,0.00762037251719607,0.00762037251719607
s-sw,0,0,0,0,0.00267796610169491,0.00151676992095706,9.7452934662237e-4,7.418658365133562e-4,6.200519405828488e-4,5.570580281027691e-4,5.270932541977443e-4,5.148662104082378e-4,5.013140732669017e-4,4.959979971577311e-4,4.921288419438944e-4,4.895721421370025e-4,4.895721421370025e-4,4.895721421370025e-4,4.895721421370025e-4,4.895721421370025e-4,4.895721421370025e-4,4.895721421370025e-4,4.895721421370025e-4
s-ts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s-tz,0,0,0,0,0,0,0,0,4.672897196261682e-4,4.149377593360996e-4,3.937007874015748e-4,3.831417624521072e-4,3.7313432835820896e-4,3.663003663003663e-4,3.6429872495446266e-4,3.6231884057971015e-4,3.616636528028933e-4,3.616636528028933e-4,3.616636528028933e-4,3.616636528028933e-4,3.616636528028933e-4,3.616636528028933e-4,3.616636528028933e-4
s-z,0,0,0,0.0064516129032258,0.002,0.0021505376344086,0.00132890365448505,9.615384615384616e-4,0.00171278955598385,0.00192974478485761,0.00214573258728511,0.00209282151377141,0.00233336353135687,0.00229471574763054,0.00257218611569179,0.00255538530294324,0.00255341973961279,0.00255341973961279,0.00255341973961279,0.00255341973961279,0.00255341973961279,0.00255341973961279,0.00255341973961279
t-bt,0,0,0,0,0,0,5e-4,6.477732793522267e-4,5.554219809180864e-4,6.989997483362644e-4,9.415396282440524e-4,0.00117250051576269,0.00115376841404401,0.00114248317127898,0.00113408200285251,0.0011311212150083,0.00113080656555925,0.00113080656555925,0.00113080656555925,0.00113080656555925,0.00113080656555925,0.00113080656555925,0.00113080656555925
t-ct,0,0,0,0,0,0,0,0,0,0,0,1.824817518248175e-4,1.7953321364452425e-4,1.7857142857142857e-4,1.779359430604982e-4,1.774622892635315e-4,1.7730496453900708e-4,1.7730496453900708e-4,1.7730496453900708e-4,1.7730496453900708e-4,1.7730496453900708e-4,1.7730496453900708e-4,1.7730496453900708e-4
t-d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.779359430604982e-4,1.774622892635315e-4,1.7730496453900708e-4,1.7730496453900708e-4,1.7730496453900708e-4,1.7730496453900708e-4,1.7730496453900708e-4,1.7730496453900708e-4,1.7730496453900708e-4
t-dt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t-ed,0,0,0,0.00330578512396694,0.00452830188679245,0.00585365853658536,0.00577249575551782,0.005,0.00454029511918274,0.0044489383215369,0.00419447092469018,0.00401459854014598,0.00394973070017953,0.00392857142857142,0.00391459074733096,0.00390417036379769,0.00390070921985815,0.00390070921985815,0.00390070921985815,0.00390070921985815,0.00390070921985815,0.00390070921985815,0.00390070921985815
t-pt,0,0,0,0,0,0,0,0,0.00148487639117926,0.0013418256087619,0.00128355394416748,0.00125486781080605,0.00123494218462077,0.00175890749300692,0.00175273909266679,0.00175226543886983,0.00175073394036729,0.00175073394036729,0.00175073394036729,0.00175073394036729,0.00175073394036729,0.00175073394036729,0.00175073394036729
t-t,0,0.72,0.8857142857142858,0.8930056902858692,0.928565438754118,0.942398634007662,0.9453077998601817,0.950794181338857,0.9539060687154166,0.9556058376809384,0.9565998701885656,0.9571351139919188,0.9575724954997464,0.9574416353413752,0.9573465323410116,0.9574413195823176,0.9574503609188544,0.9574503609188544,0.9574503609188544,0.9574503609188544,0.9574503609188544,0.9574503609188544,0.9574503609188544
t-th,0,0,0,0,0,0,0,0,0,0,5.54016620498615e-4,5.434782608695652e-4,5.347593582887701e-4,5.277044854881266e-4,7.843377554459388e-4,7.836665953625137e-4,7.822924215844978e-4,7.822924215844978e-4,7.822924215844978e-4,7.822924215844978e-4,7.822924215844978e-4,7.822924215844978e-4,7.822924215844978e-4
t-tt,0,0.08,0.11428571428571428,0.07868852459016393,0.05579514824797843,0.04698580269384783,0.04547852791371218,0.04123246398644195,0.03736280015889469,0.03577673906595842,0.03434321536050073,0.03361362579533881,0.03329143729614261,0.03293879331837447,0.03264999050446803,0.03257067655601412,0.0325686313345953,0.0325686313345953,0.0325686313345953,0.0325686313345953,0.0325686313345953,0.0325686313345953,0.0325686313345953
t-z,0,0,0,0.025,0.01111111111111111,0.00476190476190476,0.00294117647058823,0.00232558139534883,0.0021505376344086,0.00212765957446808,0.00208333333333333,0.00208333333333333,0.00208333333333333,0.00208333333333333,0.00206185567010309,0.00206185567010309,0.00206185567010309,0.00206185567010309,0.00206185567010309,0.00206185567010309,0.00206185567010309,0.00206185567010309,0.00206185567010309
ts-z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tʃ-c,0,0,0.05,0.01538461538461538,0.01428571428571428,0.01071428571428571,0.00759493670886076,0.01286004056795132,0.0137085137085137,0.01509153884215734,0.01446712018140589,0.01419780219780219,0.01417391304347825,0.01417391304347825,0.01417391304347825,0.01417391304347825,0.01417391304347825,0.01417391304347825,0.01417391304347825,0.01417391304347825,0.01417391304347825,0.01417391304347825,0.01417391304347825
tʃ-cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tʃ-ch,0,0.2,0.35,0.61006993006993,0.807936507936508,0.7630011293054771,0.7439435248296007,0.722683726010298,0.7215873015873016,0.7280365455367738,0.7357197957064445,0.7367357774968394,0.7376251874062969,0.7376251874062969,0.7376251874062969,0.7376251874062969,0.7376251874062969,0.7376251874062969,0.7376251874062969,0.7376251874062969,0.7376251874062969,0.7376251874062969,0.7376251874062969
tʃ-ci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tʃ-t,0,0,0,0.04,0.06666666666666667,0.06956521739130435,0.10909090909090909,0.10689655172413792,0.10649350649350647,0.10930232558139534,0.11111111111111112,0.11208791208791208,0.11304347826086956,0.11304347826086956,0.11304347826086956,0.11304347826086956,0.11304347826086956,0.11304347826086956,0.11304347826086956,0.11304347826086956,0.11304347826086956,0.11304347826086956,0.11304347826086956
tʃ-tch,0,0,0.2,0.13454545454545455,0.09444444444444444,0.14802371541501974,0.1302797202797203,0.14721485411140584,0.1478210678210678,0.13826726445827822,0.1298130841121495,0.12818729942623747,0.1264617691154423,0.1264617691154423,0.1264617691154423,0.1264617691154423,0.1264617691154423,0.1264617691154423,0.1264617691154423,0.1264617691154423,0.1264617691154423,0.1264617691154423,0.1264617691154423
tʃ-ti,0,0,0,0,0.01666666666666666,0.00869565217391304,0.00909090909090909,0.01034482758620689,0.01038961038961039,0.00930232558139534,0.00888888888888888,0.00879120879120879,0.00869565217391304,0.00869565217391304,0.00869565217391304,0.00869565217391304,0.00869565217391304,0.00869565217391304,0.00869565217391304,0.00869565217391304,0.00869565217391304,0.00869565217391304,0.00869565217391304
u-eu,0,0,0,0,0,0,0,0,0.0037037037037037,0.005,0.0058,0.00575693779904306,0.00554561717352415,0.00698653198653198,0.00689607517965726,0.00689180823990645,0.00780501163905244,0.00780501163905244,0.00780501163905244,0.00780501163905244,0.00780501163905244,0.00780501163905244,0.00780501163905244
u-eu_e,0,0,0,0,0,0,0,0,0,0.00105263157894736,0.001,9.56937799043062e-4,0.00186046511627906,0.00185185185185185,0.00185185185185185,0.00184331797235023,0.0018348623853211,0.0018348623853211,0.0018348623853211,0.0018348623853211,0.0018348623853211,0.0018348623853211,0.0018348623853211
u-ew,0,0,0.025,0.06666666666666667,0.05839160839160838,0.08227215980024968,0.0810580962464565,0.08003576139170908,0.0816077441077441,0.0769298245614035,0.07529032258064516,0.07407356459330143,0.07357893559928444,0.07343223905723906,0.0754826295871072,0.07545276100885152,0.07542316645424958,0.07542316645424958,0.07542316645424958,0.07542316645424958,0.07542316645424958,0.07542316645424958,0.07542316645424958
u-ewe,0,0,0,0,0,0.00449438202247191,0.00350877192982456,0.00254777070063694,0.00227272727272727,0.00210526315789473,0.002,0.00191387559808612,0.00186046511627906,0.00185185185185185,0.00185185185185185,0.00184331797235023,0.0018348623853211,0.0018348623853211,0.0018348623853211,0.0018348623853211,0.0018348623853211,0.0018348623853211,0.0018348623853211
u-ieu,0,0,0,0,0,0,0,0,0.00185185185185185,0.00166666666666666,0.0016,0.0016,0.00153846153846153,0.00151515151515151,0.00149253731343283,0.00149253731343283,0.00149253731343283,0.00149253731343283,0.00149253731343283,0.00149253731343283,0.00149253731343283,0.00149253731343283,0.00149253731343283
u-ioux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u-o,0,0,0.025,0.08333333333333333,0.07165775401069518,0.05,0.04399740428293316,0.04315035319705014,0.03859427609427609,0.03482456140350877,0.03355483870967742,0.03282081339712919,0.03230992844364937,0.03213383838383839,0.03168707743334609,0.03167427661409365,0.03166159323354996,0.03166159323354996,0.03166159323354996,0.03166159323354996,0.03166159323354996,0.03166159323354996,0.03166159323354996
u-o_e,0,0,0,0.00869565217391304,0.00769230769230769,0.00898876404494382,0.01052631578947368,0.01019108280254777,0.00909090909090909,0.00842105263157894,0.008,0.00765550239234449,0.00744186046511627,0.0074074074074074,0.0074074074074074,0.00737327188940092,0.0073394495412844,0.0073394495412844,0.0073394495412844,0.0073394495412844,0.0073394495412844,0.0073394495412844,0.0073394495412844
u-oe,0,0,0.025,0.03611111111111111,0.02994652406417112,0.02222222222222222,0.02199870214146658,0.01908177905308464,0.01666666666666666,0.015,0.01447741935483871,0.01417499999999999,0.01399038461538461,0.01392045454545454,0.01370838117106773,0.01370838117106773,0.01370838117106773,0.01370838117106773,0.01370838117106773,0.01370838117106773,0.01370838117106773,0.01370838117106773,0.01370838117106773
u-oo,0,0.2,0.45,0.27596618357487923,0.28305224187577127,0.2548064918851436,0.23494199483133532,0.3200275978031418,0.31094276094276097,0.3040350877192982,0.29916129032258065,0.2950992822966507,0.292229427549195,0.2910563973063973,0.29119743164519285,0.29072806827260367,0.29026301098600155,0.29026301098600155,0.29026301098600155,0.29026301098600155,0.29026301098600155,0.29026301098600155,0.29026301098600155
u-oo_e,0,0,0,0.00869565217391304,0.00769230769230769,0.00898876404494382,0.21228070175438596,0.11019108280254776,0.11022727272727272,0.11052631578947368,0.11,0.10956937799043062,0.10930232558139534,0.10925925925925924,0.10925925925925924,0.10921658986175116,0.1091743119266055,0.1091743119266055,0.1091743119266055,0.1091743119266055,0.1091743119266055,0.1091743119266055,0.1091743119266055
u-ooh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u-ou,0,0,0.025,0.01980676328502415,0.01293706293706293,0.01004993757802746,0.02032059382720266,0.01877320758970047,0.0242003367003367,0.02359649122807017,0.0226258064516129,0.02543468899521531,0.02628577817531306,0.02603114478114478,0.02720138623123698,0.02718005153248292,0.02715891256491009,0.02715891256491009,0.02715891256491009,0.02715891256491009,0.02715891256491009,0.02715891256491009,0.02715891256491009
u-ou_e,0,0,0,0,0,0,0,0,0.00113636363636363,0.00105263157894736,0.002,0.00382775119617224,0.00372093023255813,0.0037037037037037,0.0037037037037037,0.00460829493087557,0.00458715596330275,0.00458715596330275,0.00458715596330275,0.00458715596330275,0.00458715596330275,0.00458715596330275,0.00458715596330275
u-ough,0,0,0,0,0,0.00555555555555555,0.00434782608695652,0.00392156862745098,0.0037037037037037,0.00333333333333333,0.0032258064516129,0.003125,0.003125,0.003125,0.00307692307692307,0.00307692307692307,0.00307692307692307,0.00307692307692307,0.00307692307692307,0.00307692307692307,0.00307692307692307,0.00307692307692307,0.00307692307692307
u-oup,0,0,0,0,0,0,0,0,0,0,0,0.003125,0.003125,0.003125,0.00307692307692307,0.00307692307692307,0.00307692307692307,0.00307692307692307,0.00307692307692307,0.00307692307692307,0.00307692307692307,0.00307692307692307,0.00307692307692307
u-ous,0,0,0,0,0,0,0,0,0,0,0.0032258064516129,0.003125,0.003125,0.003125,0.00307692307692307,0.00307692307692307,0.00307692307692307,0.00307692307692307,0.00307692307692307,0.00307692307692307,0.00307692307692307,0.00307692307692307,0.00307692307692307
u-u,0,0,0,0.025,0.05090497737556561,0.07340823970037452,0.08696335257351685,0.0973480521616756,0.10454545454545454,0.10921052631578948,0.3128774193548387,0.3124027511961723,0.31463439177101965,0.31459385521885525,0.31293447293447296,0.3129174051754697,0.3129004940014114,0.3129004940014114,0.3129004940014114,0.3129004940014114,0.3129004940014114,0.3129004940014114,0.3129004940014114
u-u_e,0,0,0,0,0.01153846153846153,0.01348314606741573,0.02105263157894736,0.03566878980891719,0.03522727272727273,0.03684210526315789,0.038,0.04019138755980861,0.04186046511627907,0.04166666666666667,0.04166666666666667,0.04147465437788018,0.04128440366972477,0.04128440366972477,0.04128440366972477,0.04128440366972477,0.04128440366972477,0.04128440366972477,0.04128440366972477
u-ua,0,0,0,0,0,0,0,0.00127388535031847,0.00113636363636363,0.00105263157894736,0.001,9.56937799043062e-4,9.302325581395348e-4,9.25925925925926e-4,9.25925925925926e-4,9.216589861751152e-4,9.174311926605504e-4,9.174311926605504e-4,9.174311926605504e-4,9.174311926605504e-4,9.174311926605504e-4,9.174311926605504e-4,9.174311926605504e-4
u-ue,0,0,0.025,0.02222222222222222,0.02994652406417112,0.03558052434456928,0.03815931782733928,0.03879836850073259,0.03674242424242424,0.04649122807017544,0.04813548387096774,0.04669581339712918,0.04649262075134168,0.0464330808080808,0.04576285240464345,0.04575005158539102,0.04573736820484733,0.04573736820484733,0.04573736820484733,0.04573736820484733,0.04573736820484733,0.04573736820484733,0.04573736820484733
u-ui,0,0,0,0.03369565217391304,0.01945701357466063,0.02009987515605493,0.01298769311338046,0.01124747553208016,0.01123737373737373,0.01236842105263157,0.0118,0.01149856459330143,0.01112701252236136,0.01102693602693602,0.01095909342177998,0.01092922484352431,0.01089963028892236,0.01089963028892236,0.01089963028892236,0.01089963028892236,0.01089963028892236,0.01089963028892236,0.01089963028892236
u-ui_e,0,0,0,0.00869565217391304,0.00769230769230769,0.00449438202247191,0.00350877192982456,0.00382165605095541,0.0034090909090909,0.0031578947368421,0.003,0.00287081339712918,0.0027906976744186,0.0037037037037037,0.0037037037037037,0.00368663594470046,0.0036697247706422,0.0036697247706422,0.0036697247706422,0.0036697247706422,0.0036697247706422,0.0036697247706422,0.0036697247706422
u-wo,0,0.2,0.025,0.01111111111111111,0.00909090909090909,0.00555555555555555,0.00434782608695652,0.00392156862745098,0.0037037037037037,0.00333333333333333,0.0032258064516129,0.003125,0.003125,0.003125,0.00307692307692307,0.00307692307692307,0.00307692307692307,0.00307692307692307,0.00307692307692307,0.00307692307692307,0.00307692307692307,0.00307692307692307,0.00307692307692307
v-f,0,0,0.1,0.01666666666666666,0.00833333333333333,0.00465116279069767,0.00333333333333333,0.00246913580246913,0.00202020202020202,0.00172413793103448,0.00165289256198347,0.0016,0.00157480314960629,0.00157480314960629,0.00157480314960629,0.00157480314960629,0.00157480314960629,0.00157480314960629,0.00157480314960629,0.00157480314960629,0.00157480314960629,0.00157480314960629,0.00157480314960629
v-lv,0,0,0,0,0,0,0,0.00246913580246913,0.00202020202020202,0.00517241379310344,0.00495867768595041,0.0048,0.00472440944881889,0.00472440944881889,0.00472440944881889,0.00472440944881889,0.00472440944881889,0.00472440944881889,0.00472440944881889,0.00472440944881889,0.00472440944881889,0.00472440944881889,0.00472440944881889
v-ph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v-v,0,0,0.3,0.9833333333333334,0.9916666666666666,0.9953488372093025,0.9966666666666668,0.9950617283950616,0.995959595959596,0.993103448275862,0.992558554233394,0.9928,0.9929133858267716,0.9929133858267716,0.9929133858267716,0.9929164736760846,0.9929164736760846,0.9929164736760846,0.9929164736760846,0.9929164736760846,0.9929164736760846,0.9929164736760846,0.9929164736760846
v-vv,0,0,0,0,0,0,0,0,0,0,8.298755186721991e-4,8e-4,7.874015748031496e-4,7.874015748031496e-4,7.874015748031496e-4,7.84313725490196e-4,7.84313725490196e-4,7.84313725490196e-4,7.84313725490196e-4,7.84313725490196e-4,7.84313725490196e-4,7.84313725490196e-4,7.84313725490196e-4
w-ju,0,0,0,0,0,0,0,0,0,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125
w-o,0,0.06666666666666667,0.03076923076923077,0.04424242424242423,0.04829083016820401,0.02942885487528344,0.02026539621016365,0.01821826669284296,0.01716265740499123,0.01636822773186409,0.01624493927125506,0.01614223602484472,0.01608804303743111,0.0172573021523374,0.01722961953356166,0.0183586463394975,0.0183586463394975,0.0183586463394975,0.0183586463394975,0.0183586463394975,0.0183586463394975,0.0183586463394975,0.0183586463394975
w-ou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
